t,T
26.10,1170.81
26.20,1169.31
26.30,1167.82
26.40,1166.33
26.50,1164.86
26.60,1163.39
26.70,1161.93
26.80,1160.47
26.90,1159.02
27.00,1157.58
27.10,1156.15
27.20,1154.73
27.30,1153.31
27.40,1151.89
27.50,1150.49
27.60,1149.09
27.70,1147.70
27.80,1146.32
27.90,1144.94
28.00,1143.57
28.10,1142.20
28.20,1140.84
28.30,1139.49
28.40,1138.14
28.50,1136.81
28.60,1135.47
28.70,1134.15
28.80,1132.83
28.90,1131.51
29.00,1130.20
29.10,1128.90
29.20,1127.60
29.30,1126.31
29.40,1125.03
29.50,1123.75
29.60,1122.48
29.70,1121.21
29.80,1119.95
29.90,1118.69
30.00,1117.44
30.10,1116.20
30.20,1114.96
30.30,1113.73
30.40,1112.50
30.50,1111.28
30.60,1110.06
30.70,1108.85
30.80,1107.64
30.90,1106.44
31.00,1105.24
31.10,1104.05
31.20,1102.86
31.30,1101.68
31.40,1100.51
31.50,1099.34
31.60,1098.17
31.70,1097.01
31.80,1095.85
31.90,1094.70
32.00,1093.55
32.10,1092.41
32.20,1091.28
32.30,1090.14
32.40,1089.02
32.50,1087.89
32.60,1086.78
32.70,1085.66
32.80,1084.55
32.90,1083.45
33.00,1082.35
33.10,1081.25
33.20,1080.16
33.30,1079.07
33.40,1077.99
33.50,1076.91
33.60,1075.84
33.70,1074.77
33.80,1073.70
33.90,1072.64
34.00,1071.59
34.10,1070.53
34.20,1069.49
34.30,1068.44
34.40,1067.40
34.50,1066.36
34.60,1065.33
34.70,1064.30
34.80,1063.28
34.90,1062.26
35.00,1061.24
35.10,1060.23
35.20,1059.22
35.30,1058.21
35.40,1057.21
35.50,1056.22
35.60,1055.22
35.70,1054.23
35.80,1053.25
35.90,1052.26
36.00,1051.28
36.10,1050.31
36.20,1049.34
36.30,1048.37
36.40,1047.40
36.50,1046.44
36.60,1045.49
36.70,1044.53
36.80,1043.58
36.90,1042.63
37.00,1041.69
37.10,1040.75
37.20,1039.81
37.30,1038.88
37.40,1037.95
37.50,1037.02
37.60,1036.10
37.70,1035.18
37.80,1034.26
37.90,1033.35
38.00,1032.44
38.10,1031.53
38.20,1030.63
38.30,1029.72
38.40,1028.83
38.50,1027.93
38.60,1027.04
38.70,1026.15
38.80,1025.27
38.90,1024.38
39.00,1023.50
39.10,1022.63
39.20,1021.75
39.30,1020.88
39.40,1020.02
39.50,1019.15
39.60,1018.29
39.70,1017.43
39.80,1016.58
39.90,1015.72
40.00,1014.87
40.10,1014.03
40.20,1013.18
40.30,1012.34
40.40,1011.50
40.50,1010.66
40.60,1009.83
40.70,1009.00
40.80,1008.17
40.90,1007.35
41.00,1006.53
41.10,1005.71
41.20,1004.89
41.30,1004.07
41.40,1003.26
41.50,1002.45
41.60,1001.65
41.70,1000.84
41.80,1000.04
41.90,999.24
42.00,998.45
42.10,997.65
42.20,996.86
42.30,996.07
42.40,995.29
42.50,994.50
42.60,993.72
42.70,992.94
42.80,992.17
42.90,991.39
43.00,990.62
43.10,989.85
43.20,989.08
43.30,988.32
43.40,987.56
43.50,986.80
43.60,986.04
43.70,985.29
43.80,984.53
43.90,983.78
44.00,983.03
44.10,982.29
44.20,981.54
44.30,980.80
44.40,980.06
44.50,979.33
44.60,978.59
44.70,977.86
44.80,977.13
44.90,976.40
45.00,975.67
45.10,974.95
45.20,974.23
45.30,973.51
45.40,972.79
45.50,972.08
45.60,971.36
45.70,970.65
45.80,969.94
45.90,969.24
46.00,968.53
46.10,967.83
46.20,967.13
46.30,966.43
46.40,965.73
46.50,965.04
46.60,964.34
46.70,963.65
46.80,962.96
46.90,962.28
47.00,961.59
47.10,960.91
47.20,960.23
47.30,959.55
47.40,958.87
47.50,958.20
47.60,957.52
47.70,956.85
47.80,956.18
47.90,955.51
48.00,954.85
48.10,954.18
48.20,953.52
48.30,952.86
48.40,952.20
48.50,951.55
48.60,950.89
48.70,950.24
48.80,949.59
48.90,948.94
49.00,948.29
49.10,947.64
49.20,947.00
49.30,946.36
49.40,945.72
49.50,945.08
49.60,944.44
49.70,943.80
49.80,943.17
49.90,942.54
50.00,941.91
50.10,941.28
50.20,940.65
50.30,940.02
50.40,939.40
50.50,938.78
50.60,938.16
50.70,937.54
50.80,936.92
50.90,936.31
51.00,935.69
51.10,935.08
51.20,934.47
51.30,933.86
51.40,933.25
51.50,932.65
51.60,932.04
51.70,931.44
51.80,930.84
51.90,930.24
52.00,929.64
52.10,929.04
52.20,928.45
52.30,927.85
52.40,927.26
52.50,926.67
52.60,926.08
52.70,925.49
52.80,924.91
52.90,924.32
53.00,923.74
53.10,923.16
53.20,922.58
53.30,922.00
53.40,921.42
53.50,920.85
53.60,920.27
53.70,919.70
53.80,919.13
53.90,918.56
54.00,917.99
54.10,917.42
54.20,916.85
54.30,916.29
54.40,915.73
54.50,915.16
54.60,914.60
54.70,914.04
54.80,913.49
54.90,912.93
55.00,912.38
55.10,911.82
55.20,911.27
55.30,910.72
55.40,910.17
55.50,909.62
55.60,909.07
55.70,908.53
55.80,907.98
55.90,907.44
56.00,906.90
56.10,906.36
56.20,905.82
56.30,905.28
56.40,904.74
56.50,904.21
56.60,903.67
56.70,903.14
56.80,902.61
56.90,902.08
57.00,901.55
57.10,901.02
57.20,900.50
57.30,899.97
57.40,899.45
57.50,898.92
57.60,898.40
57.70,897.88
57.80,897.36
57.90,896.84
58.00,896.33
58.10,895.81
58.20,895.30
58.30,894.78
58.40,894.27
58.50,893.76
58.60,893.25
58.70,892.74
58.80,892.23
58.90,891.73
59.00,891.22
59.10,890.72
59.20,890.21
59.30,889.71
59.40,889.21
59.50,888.71
59.60,888.21
59.70,887.72
59.80,887.22
59.90,886.73
60.00,886.23
60.10,885.74
60.20,885.25
60.30,884.76
60.40,884.27
60.50,883.78
60.60,883.29
60.70,882.80
60.80,882.32
60.90,881.83
61.00,881.35
61.10,880.87
61.20,880.39
61.30,879.91
61.40,879.43
61.50,878.95
61.60,878.47
61.70,878.00
61.80,877.52
61.90,877.05
62.00,876.58
62.10,876.10
62.20,875.63
62.30,875.16
62.40,874.69
62.50,874.23
62.60,873.76
62.70,873.29
62.80,872.83
62.90,872.37
63.00,871.90
63.10,871.44
63.20,870.98
63.30,870.52
63.40,870.06
63.50,869.60
63.60,869.15
63.70,868.69
63.80,868.24
63.90,867.78
64.00,867.33
64.10,866.88
64.20,866.42
64.30,865.97
64.40,865.52
64.50,865.08
64.60,864.63
64.70,864.18
64.80,863.74
64.90,863.29
65.00,862.85
65.10,862.40
65.20,861.96
65.30,861.52
65.40,861.08
65.50,860.64
65.60,860.20
65.70,859.77
65.80,859.33
65.90,858.89
66.00,858.46
66.10,858.02
66.20,857.59
66.30,857.16
66.40,856.73
66.50,856.30
66.60,855.87
66.70,855.44
66.80,855.01
66.90,854.58
67.00,854.16
67.10,853.73
67.20,853.31
67.30,852.88
67.40,852.46
67.50,852.04
67.60,851.62
67.70,851.20
67.80,850.78
67.90,850.36
68.00,849.94
68.10,849.52
68.20,849.11
68.30,848.69
68.40,848.28
68.50,847.86
68.60,847.45
68.70,847.04
68.80,846.63
68.90,846.22
69.00,845.81
69.10,845.40
69.20,844.99
69.30,844.58
69.40,844.17
69.50,843.77
69.60,843.36
69.70,842.96
69.80,842.56
69.90,842.15
70.00,841.75
70.10,841.35
70.20,840.95
70.30,840.55
70.40,840.15
70.50,839.75
70.60,839.35
70.70,838.96
70.80,838.56
70.90,838.17
71.00,837.77
71.10,837.38
71.20,836.99
71.30,836.59
71.40,836.20
71.50,835.81
71.60,835.42
71.70,835.03
71.80,834.64
71.90,834.26
72.00,833.87
72.10,833.48
72.20,833.10
72.30,832.71
72.40,832.33
72.50,831.94
72.60,831.56
72.70,831.18
72.80,830.80
72.90,830.42
73.00,830.04
73.10,829.66
73.20,829.28
73.30,828.90
73.40,828.52
73.50,828.15
73.60,827.77
73.70,827.39
73.80,827.02
73.90,826.65
74.00,826.27
74.10,825.90
74.20,825.53
74.30,825.16
74.40,824.79
74.50,824.42
74.60,824.05
74.70,823.68
74.80,823.31
74.90,822.94
75.00,822.58
75.10,822.21
75.20,821.85
75.30,821.48
75.40,821.12
75.50,820.75
75.60,820.39
75.70,820.03
75.80,819.67
75.90,819.31
76.00,818.95
76.10,818.59
76.20,818.23
76.30,817.87
76.40,817.51
76.50,817.16
76.60,816.80
76.70,816.44
76.80,816.09
76.90,815.73
77.00,815.38
77.10,815.03
77.20,814.67
77.30,814.32
77.40,813.97
77.50,813.62
77.60,813.27
77.70,812.92
77.80,812.57
77.90,812.22
78.00,811.87
78.10,811.53
78.20,811.18
78.30,810.83
78.40,810.49
78.50,810.14
78.60,809.80
78.70,809.46
78.80,809.11
78.90,808.77
79.00,808.43
79.10,808.09
79.20,807.75
79.30,807.41
79.40,807.07
79.50,806.73
79.60,806.39
79.70,806.05
79.80,805.71
79.90,805.38
80.00,805.04
80.10,804.70
80.20,804.37
80.30,804.03
80.40,803.70
80.50,803.37
80.60,803.03
80.70,802.70
80.80,802.37
80.90,802.04
81.00,801.71
81.10,801.38
81.20,801.05
81.30,800.72
81.40,800.39
81.50,800.06
81.60,799.73
81.70,799.41
81.80,799.08
81.90,798.75
82.00,798.43
82.10,798.10
82.20,797.78
82.30,797.46
82.40,797.13
82.50,796.81
82.60,796.49
82.70,796.17
82.80,795.85
82.90,795.52
83.00,795.20
83.10,794.88
83.20,794.57
83.30,794.25
83.40,793.93
83.50,793.61
83.60,793.29
83.70,792.98
83.80,792.66
83.90,792.35
84.00,792.03
84.10,791.72
84.20,791.40
84.30,791.09
84.40,790.78
84.50,790.46
84.60,790.15
84.70,789.84
84.80,789.53
84.90,789.22
85.00,788.91
85.10,788.60
85.20,788.29
85.30,787.98
85.40,787.67
85.50,787.36
85.60,787.06
85.70,786.75
85.80,786.44
85.90,786.14
86.00,785.83
86.10,785.53
86.20,785.22
86.30,784.92
86.40,784.62
86.50,784.31
86.60,784.01
86.70,783.71
86.80,783.41
86.90,783.11
87.00,782.81
87.10,782.51
87.20,782.21
87.30,781.91
87.40,781.61
87.50,781.31
87.60,781.01
87.70,780.71
87.80,780.42
87.90,780.12
88.00,779.82
88.10,779.53
88.20,779.23
88.30,778.94
88.40,778.64
88.50,778.35
88.60,778.06
88.70,777.76
88.80,777.47
88.90,777.18
89.00,776.89
89.10,776.60
89.20,776.31
89.30,776.02
89.40,775.73
89.50,775.44
89.60,775.15
89.70,774.86
89.80,774.57
89.90,774.28
90.00,774.00
90.10,773.71
90.20,773.42
90.30,773.14
90.40,772.85
90.50,772.57
90.60,772.28
90.70,772.00
90.80,771.71
90.90,771.43
91.00,771.15
91.10,770.86
91.20,770.58
91.30,770.30
91.40,770.02
91.50,769.74
91.60,769.46
91.70,769.18
91.80,768.90
91.90,768.62
92.00,768.34
92.10,768.06
92.20,767.78
92.30,767.50
92.40,767.23
92.50,766.95
92.60,766.67
92.70,766.40
92.80,766.12
92.90,765.84
93.00,765.57
93.10,765.29
93.20,765.02
93.30,764.75
93.40,764.47
93.50,764.20
93.60,763.93
93.70,763.66
93.80,763.38
93.90,763.11
94.00,762.84
94.10,762.57
94.20,762.30
94.30,762.03
94.40,761.76
94.50,761.49
94.60,761.22
94.70,760.95
94.80,760.69
94.90,760.42
95.00,760.15
95.10,759.88
95.20,759.62
95.30,759.35
95.40,759.09
95.50,758.82
95.60,758.55
95.70,758.29
95.80,758.03
95.90,757.76
96.00,757.50
96.10,757.23
96.20,756.97
96.30,756.71
96.40,756.45
96.50,756.19
96.60,755.92
96.70,755.66
96.80,755.40
96.90,755.14
97.00,754.88
97.10,754.62
97.20,754.36
97.30,754.10
97.40,753.85
97.50,753.59
97.60,753.33
97.70,753.07
97.80,752.82
97.90,752.56
98.00,752.30
98.10,752.05
98.20,751.79
98.30,751.54
98.40,751.28
98.50,751.03
98.60,750.77
98.70,750.52
98.80,750.26
98.90,750.01
99.00,749.76
99.10,749.50
99.20,749.25
99.30,749.00
99.40,748.75
99.50,748.50
99.60,748.25
99.70,748.00
99.80,747.75
99.90,747.50
100.00,747.25
100.10,747.00
100.20,746.75
100.30,746.50
100.40,746.25
100.50,746.00
100.60,745.76
100.70,745.51
100.80,745.26
100.90,745.01
101.00,744.77
101.10,744.52
101.20,744.28
101.30,744.03
101.40,743.79
101.50,743.54
101.60,743.30
101.70,743.05
101.80,742.81
101.90,742.57
102.00,742.32
102.10,742.08
102.20,741.84
102.30,741.60
102.40,741.35
102.50,741.11
102.60,740.87
102.70,740.63
102.80,740.39
102.90,740.15
103.00,739.91
103.10,739.67
103.20,739.43
103.30,739.19
103.40,738.95
103.50,738.71
103.60,738.48
103.70,738.24
103.80,738.00
103.90,737.76
104.00,737.53
104.10,737.29
104.20,737.05
104.30,736.82
104.40,736.58
104.50,736.35
104.60,736.11
104.70,735.88
104.80,735.64
104.90,735.41
105.00,735.18
105.10,734.94
105.20,734.71
105.30,734.48
105.40,734.24
105.50,734.01
105.60,733.78
105.70,733.55
105.80,733.32
105.90,733.08
106.00,732.85
106.10,732.62
106.20,732.39
106.30,732.16
106.40,731.93
106.50,731.70
106.60,731.47
106.70,731.24
106.80,731.02
106.90,730.79
107.00,730.56
107.10,730.33
107.20,730.10
107.30,729.88
107.40,729.65
107.50,729.42
107.60,729.20
107.70,728.97
107.80,728.75
107.90,728.52
108.00,728.30
108.10,728.07
108.20,727.85
108.30,727.62
108.40,727.40
108.50,727.17
108.60,726.95
108.70,726.73
108.80,726.50
108.90,726.28
109.00,726.06
109.10,725.84
109.20,725.61
109.30,725.39
109.40,725.17
109.50,724.95
109.60,724.73
109.70,724.51
109.80,724.29
109.90,724.07
110.00,723.85
110.10,723.63
110.20,723.41
110.30,723.19
110.40,722.97
110.50,722.75
110.60,722.54
110.70,722.32
110.80,722.10
110.90,721.88
111.00,721.67
111.10,721.45
111.20,721.23
111.30,721.02
111.40,720.80
111.50,720.58
111.60,720.37
111.70,720.15
111.80,719.94
111.90,719.72
112.00,719.51
112.10,719.29
112.20,719.08
112.30,718.87
112.40,718.65
112.50,718.44
112.60,718.23
112.70,718.01
112.80,717.80
112.90,717.59
113.00,717.38
113.10,717.17
113.20,716.95
113.30,716.74
113.40,716.53
113.50,716.32
113.60,716.11
113.70,715.90
113.80,715.69
113.90,715.48
114.00,715.27
114.10,715.06
114.20,714.85
114.30,714.64
114.40,714.44
114.50,714.23
114.60,714.02
114.70,713.81
114.80,713.60
114.90,713.40
115.00,713.19
115.10,712.98
115.20,712.78
115.30,712.57
115.40,712.36
115.50,712.16
115.60,711.95
115.70,711.75
115.80,711.54
115.90,711.34
116.00,711.13
116.10,710.93
116.20,710.72
116.30,710.52
116.40,710.31
116.50,710.11
116.60,709.91
116.70,709.71
116.80,709.50
116.90,709.30
117.00,709.10
117.10,708.90
117.20,708.69
117.30,708.49
117.40,708.29
117.50,708.09
117.60,707.89
117.70,707.69
117.80,707.49
117.90,707.29
118.00,707.09
118.10,706.89
118.20,706.69
118.30,706.49
118.40,706.29
118.50,706.09
118.60,705.89
118.70,705.69
118.80,705.49
118.90,705.30
119.00,705.10
119.10,704.90
119.20,704.70
119.30,704.51
119.40,704.31
119.50,704.11
119.60,703.92
119.70,703.72
119.80,703.52
119.90,703.33
120.00,703.13
120.10,702.94
120.20,702.74
120.30,702.55
120.40,702.35
120.50,702.16
120.60,701.96
120.70,701.77
120.80,701.57
120.90,701.38
121.00,701.19
121.10,700.99
121.20,700.80
121.30,700.61
121.40,700.41
121.50,700.22
121.60,700.03
121.70,699.84
121.80,699.65
121.90,699.45
122.00,699.26
122.10,699.07
122.20,698.88
122.30,698.69
122.40,698.50
122.50,698.31
122.60,698.12
122.70,697.93
122.80,697.74
122.90,697.55
123.00,697.36
123.10,697.17
123.20,696.98
123.30,696.79
123.40,696.61
123.50,696.42
123.60,696.23
123.70,696.04
123.80,695.85
123.90,695.67
124.00,695.48
124.10,695.29
124.20,695.11
124.30,694.92
124.40,694.73
124.50,694.55
124.60,694.36
124.70,694.17
124.80,693.99
124.90,693.80
125.00,693.62
125.10,693.43
125.20,693.25
125.30,693.06
125.40,692.88
125.50,692.69
125.60,692.51
125.70,692.33
125.80,692.14
125.90,691.96
126.00,691.78
126.10,691.59
126.20,691.41
126.30,691.23
126.40,691.04
126.50,690.86
126.60,690.68
126.70,690.50
126.80,690.32
126.90,690.13
127.00,689.95
127.10,689.77
127.20,689.59
127.30,689.41
127.40,689.23
127.50,689.05
127.60,688.87
127.70,688.69
127.80,688.51
127.90,688.33
128.00,688.15
128.10,687.97
128.20,687.79
128.30,687.61
128.40,687.43
128.50,687.26
128.60,687.08
128.70,686.90
128.80,686.72
128.90,686.54
129.00,686.37
129.10,686.19
129.20,686.01
129.30,685.83
129.40,685.66
129.50,685.48
129.60,685.30
129.70,685.13
129.80,684.95
129.90,684.77
130.00,684.60
130.10,684.42
130.20,684.25
130.30,684.07
130.40,683.90
130.50,683.72
130.60,683.55
130.70,683.37
130.80,683.20
130.90,683.02
131.00,682.85
131.10,682.68
131.20,682.50
131.30,682.33
131.40,682.16
131.50,681.98
131.60,681.81
131.70,681.64
131.80,681.46
131.90,681.29
132.00,681.12
132.10,680.95
132.20,680.78
132.30,680.60
132.40,680.43
132.50,680.26
132.60,680.09
132.70,679.92
132.80,679.75
132.90,679.58
133.00,679.41
133.10,679.24
133.20,679.07
133.30,678.90
133.40,678.73
133.50,678.56
133.60,678.39
133.70,678.22
133.80,678.05
133.90,677.88
134.00,677.71
134.10,677.54
134.20,677.37
134.30,677.21
134.40,677.04
134.50,676.87
134.60,676.70
134.70,676.53
134.80,676.37
134.90,676.20
135.00,676.03
135.10,675.86
135.20,675.70
135.30,675.53
135.40,675.36
135.50,675.20
135.60,675.03
135.70,674.87
135.80,674.70
135.90,674.53
136.00,674.37
136.10,674.20
136.20,674.04
136.30,673.87
136.40,673.71
136.50,673.54
136.60,673.38
136.70,673.21
136.80,673.05
136.90,672.89
137.00,672.72
137.10,672.56
137.20,672.39
137.30,672.23
137.40,672.07
137.50,671.91
137.60,671.74
137.70,671.58
137.80,671.42
137.90,671.25
138.00,671.09
138.10,670.93
138.20,670.77
138.30,670.61
138.40,670.44
138.50,670.28
138.60,670.12
138.70,669.96
138.80,669.80
138.90,669.64
139.00,669.48
139.10,669.32
139.20,669.16
139.30,669.00
139.40,668.84
139.50,668.68
139.60,668.52
139.70,668.36
139.80,668.20
139.90,668.04
140.00,667.88
140.10,667.72
140.20,667.56
140.30,667.40
140.40,667.24
140.50,667.08
140.60,666.93
140.70,666.77
140.80,666.61
140.90,666.45
141.00,666.29
141.10,666.14
141.20,665.98
141.30,665.82
141.40,665.66
141.50,665.51
141.60,665.35
141.70,665.19
141.80,665.04
141.90,664.88
142.00,664.72
142.10,664.57
142.20,664.41
142.30,664.26
142.40,664.10
142.50,663.94
142.60,663.79
142.70,663.63
142.80,663.48
142.90,663.32
143.00,663.17
143.10,663.01
143.20,662.86
143.30,662.71
143.40,662.55
143.50,662.40
143.60,662.24
143.70,662.09
143.80,661.94
143.90,661.78
144.00,661.63
144.10,661.48
144.20,661.32
144.30,661.17
144.40,661.02
144.50,660.86
144.60,660.71
144.70,660.56
144.80,660.41
144.90,660.26
145.00,660.10
145.10,659.95
145.20,659.80
145.30,659.65
145.40,659.50
145.50,659.35
145.60,659.19
145.70,659.04
145.80,658.89
145.90,658.74
146.00,658.59
146.10,658.44
146.20,658.29
146.30,658.14
146.40,657.99
146.50,657.84
146.60,657.69
146.70,657.54
146.80,657.39
146.90,657.24
147.00,657.09
147.10,656.94
147.20,656.80
147.30,656.65
147.40,656.50
147.50,656.35
147.60,656.20
147.70,656.05
147.80,655.90
147.90,655.76
148.00,655.61
148.10,655.46
148.20,655.31
148.30,655.17
148.40,655.02
148.50,654.87
148.60,654.72
148.70,654.58
148.80,654.43
148.90,654.28
149.00,654.14
149.10,653.99
149.20,653.84
149.30,653.70
149.40,653.55
149.50,653.41
149.60,653.26
149.70,653.12
149.80,652.97
149.90,652.82
150.00,652.68
150.10,652.53
150.20,652.39
150.30,652.24
150.40,652.10
150.50,651.95
150.60,651.81
150.70,651.67
150.80,651.52
150.90,651.38
151.00,651.23
151.10,651.09
151.20,650.95
151.30,650.80
151.40,650.66
151.50,650.52
151.60,650.37
151.70,650.23
151.80,650.09
151.90,649.94
152.00,649.80
152.10,649.66
152.20,649.52
152.30,649.37
152.40,649.23
152.50,649.09
152.60,648.95
152.70,648.81
152.80,648.66
152.90,648.52
153.00,648.38
153.10,648.24
153.20,648.10
153.30,647.96
153.40,647.82
153.50,647.68
153.60,647.53
153.70,647.39
153.80,647.25
153.90,647.11
154.00,646.97
154.10,646.83
154.20,646.69
154.30,646.55
154.40,646.41
154.50,646.27
154.60,646.13
154.70,646.00
154.80,645.86
154.90,645.72
155.00,645.58
155.10,645.44
155.20,645.30
155.30,645.16
155.40,645.02
155.50,644.88
155.60,644.75
155.70,644.61
155.80,644.47
155.90,644.33
156.00,644.19
156.10,644.06
156.20,643.92
156.30,643.78
156.40,643.64
156.50,643.51
156.60,643.37
156.70,643.23
156.80,643.10
156.90,642.96
157.00,642.82
157.10,642.69
157.20,642.55
157.30,642.41
157.40,642.28
157.50,642.14
157.60,642.00
157.70,641.87
157.80,641.73
157.90,641.60
158.00,641.46
158.10,641.33
158.20,641.19
158.30,641.06
158.40,640.92
158.50,640.79
158.60,640.65
158.70,640.52
158.80,640.38
158.90,640.25
159.00,640.11
159.10,639.98
159.20,639.84
159.30,639.71
159.40,639.58
159.50,639.44
159.60,639.31
159.70,639.18
159.80,639.04
159.90,638.91
160.00,638.78
160.10,638.64
160.20,638.51
160.30,638.38
160.40,638.24
160.50,638.11
160.60,637.98
160.70,637.85
160.80,637.71
160.90,637.58
161.00,637.45
161.10,637.32
161.20,637.19
161.30,637.05
161.40,636.92
161.50,636.79
161.60,636.66
161.70,636.53
161.80,636.40
161.90,636.26
162.00,636.13
162.10,636.00
162.20,635.87
162.30,635.74
162.40,635.61
162.50,635.48
162.60,635.35
162.70,635.22
162.80,635.09
162.90,634.96
163.00,634.83
163.10,634.70
163.20,634.57
163.30,634.44
163.40,634.31
163.50,634.18
163.60,634.05
163.70,633.92
163.80,633.79
163.90,633.66
164.00,633.54
164.10,633.41
164.20,633.28
164.30,633.15
164.40,633.02
164.50,632.89
164.60,632.76
164.70,632.64
164.80,632.51
164.90,632.38
165.00,632.25
165.10,632.12
165.20,632.00
165.30,631.87
165.40,631.74
165.50,631.61
165.60,631.49
165.70,631.36
165.80,631.23
165.90,631.11
166.00,630.98
166.10,630.85
166.20,630.72
166.30,630.60
166.40,630.47
166.50,630.35
166.60,630.22
166.70,630.09
166.80,629.97
166.90,629.84
167.00,629.72
167.10,629.59
167.20,629.46
167.30,629.34
167.40,629.21
167.50,629.09
167.60,628.96
167.70,628.84
167.80,628.71
167.90,628.59
168.00,628.46
168.10,628.34
168.20,628.21
168.30,628.09
168.40,627.96
168.50,627.84
168.60,627.72
168.70,627.59
168.80,627.47
168.90,627.34
169.00,627.22
169.10,627.10
169.20,626.97
169.30,626.85
169.40,626.72
169.50,626.60
