t,T
192.92,599.87
192.93,599.86
192.94,599.85
192.95,599.84
192.96,599.83
192.97,599.82
192.98,599.81
192.99,599.80
193.00,599.79
193.01,599.78
193.02,599.77
193.03,599.76
193.04,599.75
193.05,599.74
193.06,599.73
193.07,599.72
193.08,599.71
193.09,599.70
193.10,599.69
193.11,599.68
193.12,599.67
193.13,599.66
193.14,599.65
193.15,599.64
193.16,599.63
193.17,599.62
193.18,599.61
193.19,599.60
193.20,599.58
193.21,599.57
193.22,599.56
193.23,599.55
193.24,599.54
193.25,599.53
193.26,599.52
193.27,599.51
193.28,599.50
193.29,599.49
193.30,599.48
193.31,599.47
193.32,599.46
193.33,599.45
193.34,599.44
193.35,599.43
193.36,599.42
193.37,599.41
193.38,599.40
193.39,599.39
193.40,599.38
193.41,599.37
193.42,599.36
193.43,599.35
193.44,599.34
193.45,599.33
193.46,599.32
193.47,599.31
193.48,599.30
193.49,599.29
193.50,599.28
193.51,599.26
193.52,599.25
193.53,599.24
193.54,599.23
193.55,599.22
193.56,599.21
193.57,599.20
193.58,599.19
193.59,599.18
193.60,599.17
193.61,599.16
193.62,599.15
193.63,599.14
193.64,599.13
193.65,599.12
193.66,599.11
193.67,599.10
193.68,599.09
193.69,599.08
193.70,599.07
193.71,599.06
193.72,599.05
193.73,599.04
193.74,599.03
193.75,599.02
193.76,599.01
193.77,599.00
193.78,598.99
193.79,598.98
193.80,598.97
193.81,598.96
193.82,598.95
193.83,598.93
193.84,598.92
193.85,598.91
193.86,598.90
193.87,598.89
193.88,598.88
193.89,598.87
193.90,598.86
193.91,598.85
193.92,598.84
193.93,598.83
193.94,598.82
193.95,598.81
193.96,598.80
193.97,598.79
193.98,598.78
193.99,598.77
194.00,598.76
194.01,598.75
194.02,598.74
194.03,598.73
194.04,598.72
194.05,598.71
194.06,598.70
194.07,598.69
194.08,598.68
194.09,598.67
194.10,598.66
194.11,598.65
194.12,598.64
194.13,598.63
194.14,598.62
194.15,598.61
194.16,598.60
194.17,598.59
194.18,598.58
194.19,598.56
194.20,598.55
194.21,598.54
194.22,598.53
194.23,598.52
194.24,598.51
194.25,598.50
194.26,598.49
194.27,598.48
194.28,598.47
194.29,598.46
194.30,598.45
194.31,598.44
194.32,598.43
194.33,598.42
194.34,598.41
194.35,598.40
194.36,598.39
194.37,598.38
194.38,598.37
194.39,598.36
194.40,598.35
194.41,598.34
194.42,598.33
194.43,598.32
194.44,598.31
194.45,598.30
194.46,598.29
194.47,598.28
194.48,598.27
194.49,598.26
194.50,598.25
194.51,598.24
194.52,598.23
194.53,598.22
194.54,598.21
194.55,598.20
194.56,598.19
194.57,598.18
194.58,598.16
194.59,598.15
194.60,598.14
194.61,598.13
194.62,598.12
194.63,598.11
194.64,598.10
194.65,598.09
194.66,598.08
194.67,598.07
194.68,598.06
194.69,598.05
194.70,598.04
194.71,598.03
194.72,598.02
194.73,598.01
194.74,598.00
194.75,597.99
194.76,597.98
194.77,597.97
194.78,597.96
194.79,597.95
194.80,597.94
194.81,597.93
194.82,597.92
194.83,597.91
194.84,597.90
194.85,597.89
194.86,597.88
194.87,597.87
194.88,597.86
194.89,597.85
194.90,597.84
194.91,597.83
194.92,597.82
194.93,597.81
194.94,597.80
194.95,597.79
194.96,597.78
194.97,597.77
194.98,597.76
194.99,597.75
195.00,597.74
195.01,597.73
195.02,597.71
195.03,597.70
195.04,597.69
195.05,597.68
195.06,597.67
195.07,597.66
195.08,597.65
195.09,597.64
195.10,597.63
195.11,597.62
195.12,597.61
195.13,597.60
195.14,597.59
195.15,597.58
195.16,597.57
195.17,597.56
195.18,597.55
195.19,597.54
195.20,597.53
195.21,597.52
195.22,597.51
195.23,597.50
195.24,597.49
195.25,597.48
195.26,597.47
195.27,597.46
195.28,597.45
195.29,597.44
195.30,597.43
195.31,597.42
195.32,597.41
195.33,597.40
195.34,597.39
195.35,597.38
195.36,597.37
195.37,597.36
195.38,597.35
195.39,597.34
195.40,597.33
195.41,597.32
195.42,597.31
195.43,597.30
195.44,597.29
195.45,597.28
195.46,597.27
195.47,597.26
195.48,597.25
195.49,597.24
195.50,597.23
195.51,597.22
195.52,597.21
195.53,597.19
195.54,597.18
195.55,597.17
195.56,597.16
195.57,597.15
195.58,597.14
195.59,597.13
195.60,597.12
195.61,597.11
195.62,597.10
195.63,597.09
195.64,597.08
195.65,597.07
195.66,597.06
195.67,597.05
195.68,597.04
195.69,597.03
195.70,597.02
195.71,597.01
195.72,597.00
195.73,596.99
195.74,596.98
195.75,596.97
195.76,596.96
195.77,596.95
195.78,596.94
195.79,596.93
195.80,596.92
195.81,596.91
195.82,596.90
195.83,596.89
195.84,596.88
195.85,596.87
195.86,596.86
195.87,596.85
195.88,596.84
195.89,596.83
195.90,596.82
195.91,596.81
195.92,596.80
195.93,596.79
195.94,596.78
195.95,596.77
195.96,596.76
195.97,596.75
195.98,596.74
195.99,596.73
196.00,596.72
196.01,596.71
196.02,596.70
196.03,596.69
196.04,596.68
196.05,596.67
196.06,596.66
196.07,596.65
196.08,596.64
196.09,596.63
196.10,596.62
196.11,596.61
196.12,596.60
196.13,596.59
196.14,596.58
196.15,596.57
196.16,596.56
196.17,596.55
196.18,596.54
196.19,596.52
196.20,596.51
196.21,596.50
196.22,596.49
196.23,596.48
196.24,596.47
196.25,596.46
196.26,596.45
196.27,596.44
196.28,596.43
196.29,596.42
196.30,596.41
196.31,596.40
196.32,596.39
196.33,596.38
196.34,596.37
196.35,596.36
196.36,596.35
196.37,596.34
196.38,596.33
196.39,596.32
196.40,596.31
196.41,596.30
196.42,596.29
196.43,596.28
196.44,596.27
196.45,596.26
196.46,596.25
196.47,596.24
196.48,596.23
196.49,596.22
196.50,596.21
196.51,596.20
196.52,596.19
196.53,596.18
196.54,596.17
196.55,596.16
196.56,596.15
196.57,596.14
196.58,596.13
196.59,596.12
196.60,596.11
196.61,596.10
196.62,596.09
196.63,596.08
196.64,596.07
196.65,596.06
196.66,596.05
196.67,596.04
196.68,596.03
196.69,596.02
196.70,596.01
196.71,596.00
196.72,595.99
196.73,595.98
196.74,595.97
196.75,595.96
196.76,595.95
196.77,595.94
196.78,595.93
196.79,595.92
196.80,595.91
196.81,595.90
196.82,595.89
196.83,595.88
196.84,595.87
196.85,595.86
196.86,595.85
196.87,595.84
196.88,595.83
196.89,595.82
196.90,595.81
196.91,595.80
196.92,595.79
196.93,595.78
196.94,595.77
196.95,595.76
196.96,595.75
196.97,595.74
196.98,595.73
196.99,595.72
197.00,595.71
197.01,595.70
197.02,595.69
197.03,595.68
197.04,595.67
197.05,595.66
197.06,595.65
197.07,595.64
197.08,595.63
197.09,595.62
197.10,595.61
197.11,595.60
197.12,595.59
197.13,595.58
197.14,595.57
197.15,595.56
197.16,595.55
197.17,595.54
197.18,595.53
197.19,595.52
197.20,595.51
197.21,595.50
197.22,595.49
197.23,595.48
197.24,595.46
197.25,595.45
197.26,595.44
197.27,595.43
197.28,595.42
197.29,595.41
197.30,595.40
197.31,595.39
197.32,595.38
197.33,595.37
197.34,595.36
197.35,595.35
197.36,595.34
197.37,595.33
197.38,595.32
197.39,595.31
197.40,595.30
197.41,595.29
197.42,595.28
197.43,595.27
197.44,595.26
197.45,595.25
197.46,595.24
197.47,595.23
197.48,595.22
197.49,595.21
197.50,595.20
197.51,595.19
197.52,595.18
197.53,595.17
197.54,595.16
197.55,595.15
197.56,595.14
197.57,595.13
197.58,595.12
197.59,595.11
197.60,595.10
197.61,595.09
197.62,595.08
197.63,595.07
197.64,595.06
197.65,595.05
197.66,595.04
197.67,595.03
197.68,595.02
197.69,595.01
197.70,595.00
197.71,594.99
197.72,594.98
197.73,594.97
197.74,594.96
197.75,594.95
197.76,594.94
197.77,594.93
197.78,594.92
197.79,594.91
197.80,594.90
197.81,594.89
197.82,594.88
197.83,594.87
197.84,594.86
197.85,594.85
197.86,594.84
197.87,594.83
197.88,594.82
197.89,594.81
197.90,594.80
197.91,594.79
197.92,594.78
197.93,594.77
197.94,594.76
197.95,594.75
197.96,594.74
197.97,594.73
197.98,594.72
197.99,594.71
198.00,594.70
198.01,594.69
198.02,594.68
198.03,594.67
198.04,594.66
198.05,594.65
198.06,594.64
198.07,594.63
198.08,594.62
198.09,594.61
198.10,594.60
198.11,594.59
198.12,594.58
198.13,594.57
198.14,594.56
198.15,594.55
198.16,594.54
198.17,594.53
198.18,594.52
198.19,594.51
198.20,594.50
198.21,594.49
198.22,594.48
198.23,594.47
198.24,594.46
198.25,594.45
198.26,594.44
198.27,594.43
198.28,594.42
198.29,594.41
198.30,594.40
198.31,594.39
198.32,594.38
198.33,594.37
198.34,594.36
198.35,594.35
198.36,594.34
198.37,594.33
198.38,594.32
198.39,594.31
198.40,594.30
198.41,594.29
198.42,594.28
198.43,594.27
198.44,594.26
198.45,594.25
198.46,594.24
198.47,594.23
198.48,594.22
198.49,594.21
198.50,594.20
198.51,594.19
198.52,594.18
198.53,594.17
198.54,594.16
198.55,594.15
198.56,594.14
198.57,594.13
198.58,594.12
198.59,594.11
198.60,594.10
198.61,594.09
198.62,594.08
198.63,594.07
198.64,594.06
198.65,594.05
198.66,594.04
198.67,594.03
198.68,594.02
198.69,594.01
198.70,594.00
198.71,593.99
198.72,593.98
198.73,593.97
198.74,593.96
198.75,593.95
198.76,593.94
198.77,593.93
198.78,593.92
198.79,593.91
198.80,593.90
198.81,593.89
198.82,593.88
198.83,593.87
198.84,593.86
198.85,593.85
198.86,593.84
198.87,593.83
198.88,593.82
198.89,593.81
198.90,593.80
198.91,593.79
198.92,593.78
198.93,593.77
198.94,593.76
198.95,593.75
198.96,593.74
198.97,593.73
198.98,593.73
198.99,593.72
199.00,593.71
199.01,593.70
199.02,593.69
199.03,593.68
199.04,593.67
199.05,593.66
199.06,593.65
199.07,593.64
199.08,593.63
199.09,593.62
199.10,593.61
199.11,593.60
199.12,593.59
199.13,593.58
199.14,593.57
199.15,593.56
199.16,593.55
199.17,593.54
199.18,593.53
199.19,593.52
199.20,593.51
199.21,593.50
199.22,593.49
199.23,593.48
199.24,593.47
199.25,593.46
199.26,593.45
199.27,593.44
199.28,593.43
199.29,593.42
199.30,593.41
199.31,593.40
199.32,593.39
199.33,593.38
199.34,593.37
199.35,593.36
199.36,593.35
199.37,593.34
199.38,593.33
199.39,593.32
199.40,593.31
199.41,593.30
199.42,593.29
199.43,593.28
199.44,593.27
199.45,593.26
199.46,593.25
199.47,593.24
199.48,593.23
199.49,593.22
199.50,593.21
199.51,593.20
199.52,593.19
199.53,593.18
199.54,593.17
199.55,593.16
199.56,593.15
199.57,593.14
199.58,593.13
199.59,593.12
199.60,593.11
199.61,593.10
199.62,593.09
199.63,593.08
199.64,593.07
199.65,593.06
199.66,593.05
199.67,593.04
199.68,593.03
199.69,593.02
199.70,593.01
199.71,593.00
199.72,592.99
199.73,592.98
199.74,592.97
199.75,592.96
199.76,592.95
199.77,592.94
199.78,592.93
199.79,592.92
199.80,592.91
199.81,592.90
199.82,592.89
199.83,592.88
199.84,592.87
199.85,592.86
199.86,592.85
199.87,592.84
199.88,592.83
199.89,592.82
199.90,592.81
199.91,592.80
199.92,592.79
199.93,592.78
199.94,592.77
199.95,592.76
199.96,592.75
199.97,592.74
199.98,592.73
199.99,592.72
200.00,592.71
200.01,592.70
200.02,592.69
200.03,592.68
200.04,592.67
200.05,592.67
200.06,592.66
200.07,592.65
200.08,592.64
200.09,592.63
200.10,592.62
200.11,592.61
200.12,592.60
200.13,592.59
200.14,592.58
200.15,592.57
200.16,592.56
200.17,592.55
200.18,592.54
200.19,592.53
200.20,592.52
200.21,592.51
200.22,592.50
200.23,592.49
200.24,592.48
200.25,592.47
200.26,592.46
200.27,592.45
200.28,592.44
200.29,592.43
200.30,592.42
200.31,592.41
200.32,592.40
200.33,592.39
200.34,592.38
200.35,592.37
200.36,592.36
200.37,592.35
200.38,592.34
200.39,592.33
200.40,592.32
200.41,592.31
200.42,592.30
200.43,592.29
200.44,592.28
200.45,592.27
200.46,592.26
200.47,592.25
200.48,592.24
200.49,592.23
200.50,592.22
200.51,592.21
200.52,592.20
200.53,592.19
200.54,592.18
200.55,592.17
200.56,592.16
200.57,592.15
200.58,592.14
200.59,592.13
200.60,592.12
200.61,592.11
200.62,592.10
200.63,592.09
200.64,592.08
200.65,592.07
200.66,592.06
200.67,592.05
200.68,592.04
200.69,592.03
200.70,592.02
200.71,592.02
200.72,592.01
200.73,592.00
200.74,591.99
200.75,591.98
200.76,591.97
200.77,591.96
200.78,591.95
200.79,591.94
200.80,591.93
200.81,591.92
200.82,591.91
200.83,591.90
200.84,591.89
200.85,591.88
200.86,591.87
200.87,591.86
200.88,591.85
200.89,591.84
200.90,591.83
200.91,591.82
200.92,591.81
200.93,591.80
200.94,591.79
200.95,591.78
200.96,591.77
200.97,591.76
200.98,591.75
200.99,591.74
201.00,591.73
201.01,591.72
201.02,591.71
201.03,591.70
201.04,591.69
201.05,591.68
201.06,591.67
201.07,591.66
201.08,591.65
201.09,591.64
201.10,591.63
201.11,591.62
201.12,591.61
201.13,591.60
201.14,591.59
201.15,591.58
201.16,591.57
201.17,591.56
201.18,591.55
201.19,591.54
201.20,591.53
201.21,591.52
201.22,591.51
201.23,591.50
201.24,591.50
201.25,591.49
201.26,591.48
201.27,591.47
201.28,591.46
201.29,591.45
201.30,591.44
201.31,591.43
201.32,591.42
201.33,591.41
201.34,591.40
201.35,591.39
201.36,591.38
201.37,591.37
201.38,591.36
201.39,591.35
201.40,591.34
201.41,591.33
201.42,591.32
201.43,591.31
201.44,591.30
201.45,591.29
201.46,591.28
201.47,591.27
201.48,591.26
201.49,591.25
201.50,591.24
201.51,591.23
201.52,591.22
201.53,591.21
201.54,591.20
201.55,591.19
201.56,591.18
201.57,591.17
201.58,591.16
201.59,591.15
201.60,591.14
201.61,591.13
201.62,591.12
201.63,591.11
201.64,591.10
201.65,591.09
201.66,591.08
201.67,591.07
201.68,591.06
201.69,591.06
201.70,591.05
201.71,591.04
201.72,591.03
201.73,591.02
201.74,591.01
201.75,591.00
201.76,590.99
201.77,590.98
201.78,590.97
201.79,590.96
201.80,590.95
201.81,590.94
201.82,590.93
201.83,590.92
201.84,590.91
201.85,590.90
201.86,590.89
201.87,590.88
201.88,590.87
201.89,590.86
201.90,590.85
201.91,590.84
201.92,590.83
201.93,590.82
201.94,590.81
201.95,590.80
201.96,590.79
201.97,590.78
201.98,590.77
201.99,590.76
202.00,590.75
202.01,590.74
202.02,590.73
202.03,590.72
202.04,590.71
202.05,590.70
202.06,590.69
202.07,590.68
202.08,590.67
202.09,590.67
202.10,590.66
202.11,590.65
202.12,590.64
202.13,590.63
202.14,590.62
202.15,590.61
202.16,590.60
202.17,590.59
202.18,590.58
202.19,590.57
202.20,590.56
202.21,590.55
202.22,590.54
202.23,590.53
202.24,590.52
202.25,590.51
202.26,590.50
202.27,590.49
202.28,590.48
202.29,590.47
202.30,590.46
202.31,590.45
202.32,590.44
202.33,590.43
202.34,590.42
202.35,590.41
202.36,590.40
202.37,590.39
202.38,590.38
202.39,590.37
202.40,590.36
202.41,590.35
202.42,590.34
202.43,590.33
202.44,590.32
202.45,590.31
202.46,590.31
202.47,590.30
202.48,590.29
202.49,590.28
202.50,590.27
202.51,590.26
202.52,590.25
202.53,590.24
202.54,590.23
202.55,590.22
202.56,590.21
202.57,590.20
202.58,590.19
202.59,590.18
202.60,590.17
202.61,590.16
202.62,590.15
202.63,590.14
202.64,590.13
202.65,590.12
202.66,590.11
202.67,590.10
202.68,590.09
202.69,590.08
202.70,590.07
202.71,590.06
202.72,590.05
202.73,590.04
202.74,590.03
202.75,590.02
202.76,590.01
202.77,590.00
202.78,589.99
202.79,589.99
202.80,589.98
202.81,589.97
202.82,589.96
202.83,589.95
202.84,589.94
202.85,589.93
202.86,589.92
202.87,589.91
202.88,589.90
202.89,589.89
202.90,589.88
202.91,589.87
202.92,589.86
202.93,589.85
202.94,589.84
202.95,589.83
202.96,589.82
202.97,589.81
202.98,589.80
202.99,589.79
203.00,589.78
203.01,589.77
203.02,589.76
203.03,589.75
203.04,589.74
203.05,589.73
203.06,589.72
203.07,589.71
203.08,589.70
203.09,589.69
203.10,589.68
203.11,589.68
203.12,589.67
203.13,589.66
203.14,589.65
203.15,589.64
203.16,589.63
203.17,589.62
203.18,589.61
203.19,589.60
203.20,589.59
203.21,589.58
203.22,589.57
203.23,589.56
203.24,589.55
203.25,589.54
203.26,589.53
203.27,589.52
203.28,589.51
203.29,589.50
203.30,589.49
203.31,589.48
203.32,589.47
203.33,589.46
203.34,589.45
203.35,589.44
203.36,589.43
203.37,589.42
203.38,589.41
203.39,589.40
203.40,589.39
203.41,589.39
203.42,589.38
203.43,589.37
203.44,589.36
203.45,589.35
203.46,589.34
203.47,589.33
203.48,589.32
203.49,589.31
203.50,589.30
203.51,589.29
203.52,589.28
203.53,589.27
203.54,589.26
203.55,589.25
203.56,589.24
203.57,589.23
203.58,589.22
203.59,589.21
203.60,589.20
203.61,589.19
203.62,589.18
203.63,589.17
203.64,589.16
203.65,589.15
203.66,589.14
203.67,589.13
203.68,589.12
203.69,589.12
203.70,589.11
203.71,589.10
203.72,589.09
203.73,589.08
203.74,589.07
203.75,589.06
203.76,589.05
203.77,589.04
203.78,589.03
203.79,589.02
203.80,589.01
203.81,589.00
203.82,588.99
203.83,588.98
203.84,588.97
203.85,588.96
203.86,588.95
203.87,588.94
203.88,588.93
203.89,588.92
203.90,588.91
203.91,588.90
203.92,588.89
203.93,588.88
203.94,588.87
203.95,588.86
203.96,588.86
203.97,588.85
203.98,588.84
203.99,588.83
204.00,588.82
204.01,588.81
204.02,588.80
204.03,588.79
204.04,588.78
204.05,588.77
204.06,588.76
204.07,588.75
204.08,588.74
204.09,588.73
204.10,588.72
204.11,588.71
204.12,588.70
204.13,588.69
204.14,588.68
204.15,588.67
204.16,588.66
204.17,588.65
204.18,588.64
204.19,588.63
204.20,588.62
204.21,588.61
204.22,588.61
204.23,588.60
204.24,588.59
204.25,588.58
204.26,588.57
204.27,588.56
204.28,588.55
204.29,588.54
204.30,588.53
204.31,588.52
204.32,588.51
204.33,588.50
204.34,588.49
204.35,588.48
204.36,588.47
204.37,588.46
204.38,588.45
204.39,588.44
204.40,588.43
204.41,588.42
204.42,588.41
204.43,588.40
204.44,588.39
204.45,588.38
204.46,588.38
204.47,588.37
204.48,588.36
204.49,588.35
204.50,588.34
204.51,588.33
204.52,588.32
204.53,588.31
204.54,588.30
204.55,588.29
204.56,588.28
204.57,588.27
204.58,588.26
204.59,588.25
204.60,588.24
204.61,588.23
204.62,588.22
204.63,588.21
204.64,588.20
204.65,588.19
204.66,588.18
204.67,588.17
204.68,588.16
204.69,588.15
204.70,588.15
204.71,588.14
204.72,588.13
204.73,588.12
204.74,588.11
204.75,588.10
204.76,588.09
204.77,588.08
204.78,588.07
204.79,588.06
204.80,588.05
204.81,588.04
204.82,588.03
204.83,588.02
204.84,588.01
204.85,588.00
204.86,587.99
204.87,587.98
204.88,587.97
204.89,587.96
204.90,587.95
204.91,587.94
204.92,587.93
204.93,587.93
204.94,587.92
204.95,587.91
204.96,587.90
204.97,587.89
204.98,587.88
204.99,587.87
205.00,587.86
205.01,587.85
205.02,587.84
205.03,587.83
205.04,587.82
205.05,587.81
205.06,587.80
205.07,587.79
205.08,587.78
205.09,587.77
205.10,587.76
205.11,587.75
205.12,587.74
205.13,587.73
205.14,587.72
205.15,587.71
205.16,587.71
205.17,587.70
205.18,587.69
205.19,587.68
205.20,587.67
205.21,587.66
205.22,587.65
205.23,587.64
205.24,587.63
205.25,587.62
205.26,587.61
205.27,587.60
205.28,587.59
205.29,587.58
205.30,587.57
205.31,587.56
205.32,587.55
205.33,587.54
205.34,587.53
205.35,587.52
205.36,587.51
205.37,587.51
205.38,587.50
205.39,587.49
205.40,587.48
205.41,587.47
205.42,587.46
205.43,587.45
205.44,587.44
205.45,587.43
205.46,587.42
205.47,587.41
205.48,587.40
205.49,587.39
205.50,587.38
205.51,587.37
205.52,587.36
205.53,587.35
205.54,587.34
205.55,587.33
205.56,587.32
205.57,587.31
205.58,587.31
205.59,587.30
205.60,587.29
205.61,587.28
205.62,587.27
205.63,587.26
205.64,587.25
205.65,587.24
205.66,587.23
205.67,587.22
205.68,587.21
205.69,587.20
205.70,587.19
205.71,587.18
205.72,587.17
205.73,587.16
205.74,587.15
205.75,587.14
205.76,587.13
205.77,587.12
205.78,587.11
205.79,587.11
205.80,587.10
205.81,587.09
205.82,587.08
205.83,587.07
205.84,587.06
205.85,587.05
205.86,587.04
205.87,587.03
205.88,587.02
205.89,587.01
205.90,587.00
205.91,586.99
205.92,586.98
205.93,586.97
205.94,586.96
205.95,586.95
205.96,586.94
205.97,586.93
205.98,586.92
205.99,586.92
206.00,586.91
206.01,586.90
206.02,586.89
206.03,586.88
206.04,586.87
206.05,586.86
206.06,586.85
206.07,586.84
206.08,586.83
206.09,586.82
206.10,586.81
206.11,586.80
206.12,586.79
206.13,586.78
206.14,586.77
206.15,586.76
206.16,586.75
206.17,586.74
206.18,586.74
206.19,586.73
206.20,586.72
206.21,586.71
206.22,586.70
206.23,586.69
206.24,586.68
206.25,586.67
206.26,586.66
206.27,586.65
206.28,586.64
206.29,586.63
206.30,586.62
206.31,586.61
206.32,586.60
206.33,586.59
206.34,586.58
206.35,586.57
206.36,586.56
206.37,586.56
206.38,586.55
206.39,586.54
206.40,586.53
206.41,586.52
206.42,586.51
206.43,586.50
206.44,586.49
206.45,586.48
206.46,586.47
206.47,586.46
206.48,586.45
206.49,586.44
206.50,586.43
206.51,586.42
206.52,586.41
206.53,586.40
206.54,586.39
206.55,586.38
206.56,586.38
206.57,586.37
206.58,586.36
206.59,586.35
206.60,586.34
206.61,586.33
206.62,586.32
206.63,586.31
206.64,586.30
206.65,586.29
206.66,586.28
206.67,586.27
206.68,586.26
206.69,586.25
206.70,586.24
206.71,586.23
206.72,586.22
206.73,586.21
206.74,586.21
206.75,586.20
206.76,586.19
206.77,586.18
206.78,586.17
206.79,586.16
206.80,586.15
206.81,586.14
206.82,586.13
206.83,586.12
206.84,586.11
206.85,586.10
206.86,586.09
206.87,586.08
206.88,586.07
206.89,586.06
206.90,586.05
206.91,586.04
206.92,586.04
206.93,586.03
206.94,586.02
206.95,586.01
206.96,586.00
206.97,585.99
206.98,585.98
206.99,585.97
207.00,585.96
207.01,585.95
207.02,585.94
207.03,585.93
207.04,585.92
207.05,585.91
207.06,585.90
207.07,585.89
207.08,585.88
207.09,585.87
207.10,585.87
207.11,585.86
207.12,585.85
207.13,585.84
207.14,585.83
207.15,585.82
207.16,585.81
207.17,585.80
207.18,585.79
207.19,585.78
207.20,585.77
207.21,585.76
207.22,585.75
207.23,585.74
207.24,585.73
207.25,585.72
207.26,585.71
207.27,585.71
207.28,585.70
207.29,585.69
207.30,585.68
207.31,585.67
207.32,585.66
207.33,585.65
207.34,585.64
207.35,585.63
207.36,585.62
207.37,585.61
207.38,585.60
207.39,585.59
207.40,585.58
207.41,585.57
207.42,585.56
207.43,585.55
207.44,585.55
207.45,585.54
207.46,585.53
207.47,585.52
207.48,585.51
207.49,585.50
207.50,585.49
207.51,585.48
207.52,585.47
207.53,585.46
207.54,585.45
207.55,585.44
207.56,585.43
207.57,585.42
207.58,585.41
207.59,585.40
207.60,585.39
207.61,585.39
207.62,585.38
207.63,585.37
207.64,585.36
207.65,585.35
207.66,585.34
207.67,585.33
207.68,585.32
207.69,585.31
207.70,585.30
207.71,585.29
207.72,585.28
207.73,585.27
207.74,585.26
207.75,585.25
207.76,585.24
207.77,585.24
207.78,585.23
207.79,585.22
207.80,585.21
207.81,585.20
207.82,585.19
207.83,585.18
207.84,585.17
207.85,585.16
207.86,585.15
207.87,585.14
207.88,585.13
207.89,585.12
207.90,585.11
207.91,585.10
207.92,585.09
207.93,585.09
207.94,585.08
207.95,585.07
207.96,585.06
207.97,585.05
207.98,585.04
207.99,585.03
208.00,585.02
208.01,585.01
208.02,585.00
208.03,584.99
208.04,584.98
208.05,584.97
208.06,584.96
208.07,584.95
208.08,584.94
208.09,584.94
208.10,584.93
208.11,584.92
208.12,584.91
208.13,584.90
208.14,584.89
208.15,584.88
208.16,584.87
208.17,584.86
208.18,584.85
208.19,584.84
208.20,584.83
208.21,584.82
208.22,584.81
208.23,584.80
208.24,584.79
208.25,584.79
208.26,584.78
208.27,584.77
208.28,584.76
208.29,584.75
208.30,584.74
208.31,584.73
208.32,584.72
208.33,584.71
208.34,584.70
208.35,584.69
208.36,584.68
208.37,584.67
208.38,584.66
208.39,584.65
208.40,584.65
208.41,584.64
208.42,584.63
208.43,584.62
208.44,584.61
208.45,584.60
208.46,584.59
208.47,584.58
208.48,584.57
208.49,584.56
208.50,584.55
208.51,584.54
208.52,584.53
208.53,584.52
208.54,584.51
208.55,584.51
208.56,584.50
208.57,584.49
208.58,584.48
208.59,584.47
208.60,584.46
208.61,584.45
208.62,584.44
208.63,584.43
208.64,584.42
208.65,584.41
208.66,584.40
208.67,584.39
208.68,584.38
208.69,584.37
208.70,584.37
208.71,584.36
208.72,584.35
208.73,584.34
208.74,584.33
208.75,584.32
208.76,584.31
208.77,584.30
208.78,584.29
208.79,584.28
208.80,584.27
208.81,584.26
208.82,584.25
208.83,584.24
208.84,584.23
208.85,584.23
208.86,584.22
208.87,584.21
208.88,584.20
208.89,584.19
208.90,584.18
208.91,584.17
208.92,584.16
208.93,584.15
208.94,584.14
208.95,584.13
208.96,584.12
208.97,584.11
208.98,584.10
208.99,584.09
209.00,584.09
209.01,584.08
209.02,584.07
209.03,584.06
209.04,584.05
209.05,584.04
209.06,584.03
209.07,584.02
209.08,584.01
209.09,584.00
209.10,583.99
209.11,583.98
209.12,583.97
209.13,583.96
209.14,583.96
209.15,583.95
209.16,583.94
209.17,583.93
209.18,583.92
209.19,583.91
209.20,583.90
209.21,583.89
209.22,583.88
209.23,583.87
209.24,583.86
209.25,583.85
209.26,583.84
209.27,583.83
209.28,583.83
209.29,583.82
209.30,583.81
209.31,583.80
209.32,583.79
209.33,583.78
209.34,583.77
209.35,583.76
209.36,583.75
209.37,583.74
209.38,583.73
209.39,583.72
209.40,583.71
209.41,583.70
209.42,583.69
209.43,583.69
209.44,583.68
209.45,583.67
209.46,583.66
209.47,583.65
209.48,583.64
209.49,583.63
209.50,583.62
209.51,583.61
209.52,583.60
209.53,583.59
209.54,583.58
209.55,583.57
209.56,583.56
209.57,583.56
209.58,583.55
209.59,583.54
209.60,583.53
209.61,583.52
209.62,583.51
209.63,583.50
209.64,583.49
209.65,583.48
209.66,583.47
209.67,583.46
209.68,583.45
209.69,583.44
209.70,583.44
209.71,583.43
209.72,583.42
209.73,583.41
209.74,583.40
209.75,583.39
209.76,583.38
209.77,583.37
209.78,583.36
209.79,583.35
209.80,583.34
209.81,583.33
209.82,583.32
209.83,583.31
209.84,583.31
209.85,583.30
209.86,583.29
209.87,583.28
209.88,583.27
209.89,583.26
209.90,583.25
209.91,583.24
209.92,583.23
209.93,583.22
209.94,583.21
209.95,583.20
209.96,583.19
209.97,583.19
209.98,583.18
209.99,583.17
210.00,583.16
210.01,583.15
210.02,583.14
210.03,583.13
210.04,583.12
210.05,583.11
210.06,583.10
210.07,583.09
210.08,583.08
210.09,583.07
210.10,583.06
210.11,583.06
210.12,583.05
210.13,583.04
210.14,583.03
210.15,583.02
210.16,583.01
210.17,583.00
210.18,582.99
210.19,582.98
210.20,582.97
210.21,582.96
210.22,582.95
210.23,582.94
210.24,582.94
210.25,582.93
210.26,582.92
210.27,582.91
210.28,582.90
210.29,582.89
210.30,582.88
210.31,582.87
210.32,582.86
210.33,582.85
210.34,582.84
210.35,582.83
210.36,582.82
210.37,582.82
210.38,582.81
210.39,582.80
210.40,582.79
