t,T
8.40,1702.31
8.45,1698.97
8.50,1695.65
8.55,1692.35
8.60,1689.08
8.65,1685.84
8.70,1682.62
8.75,1679.43
8.80,1676.26
8.85,1673.11
8.90,1669.99
8.95,1666.89
9.00,1663.81
9.05,1660.76
9.10,1657.73
9.15,1654.72
9.20,1651.73
9.25,1648.76
9.30,1645.82
9.35,1642.89
9.40,1639.99
9.45,1637.10
9.50,1634.24
9.55,1631.40
9.60,1628.57
9.65,1625.77
9.70,1622.99
9.75,1620.22
9.80,1617.47
9.85,1614.74
9.90,1612.03
9.95,1609.34
10.00,1606.67
10.05,1604.01
10.10,1601.37
10.15,1598.75
10.20,1596.15
10.25,1593.56
10.30,1590.99
10.35,1588.43
10.40,1585.89
10.45,1583.37
10.50,1580.86
10.55,1578.37
10.60,1575.90
10.65,1573.44
10.70,1571.00
10.75,1568.57
10.80,1566.15
10.85,1563.75
10.90,1561.37
10.95,1559.00
11.00,1556.64
11.05,1554.30
11.10,1551.97
11.15,1549.66
11.20,1547.36
11.25,1545.07
11.30,1542.80
11.35,1540.54
11.40,1538.30
11.45,1536.06
11.50,1533.84
11.55,1531.63
11.60,1529.44
11.65,1527.26
11.70,1525.09
11.75,1522.93
11.80,1520.78
11.85,1518.65
11.90,1516.53
11.95,1514.42
12.00,1512.32
12.05,1510.23
12.10,1508.16
12.15,1506.09
12.20,1504.04
12.25,1502.00
12.30,1499.97
12.35,1497.95
12.40,1495.94
12.45,1493.94
12.50,1491.96
12.55,1489.98
12.60,1488.01
12.65,1486.06
12.70,1484.11
12.75,1482.18
12.80,1480.25
12.85,1478.34
12.90,1476.43
12.95,1474.54
13.00,1472.65
13.05,1470.77
13.10,1468.91
13.15,1467.05
13.20,1465.20
13.25,1463.36
13.30,1461.53
13.35,1459.71
13.40,1457.90
13.45,1456.10
13.50,1454.30
13.55,1452.52
13.60,1450.74
13.65,1448.97
13.70,1447.22
13.75,1445.47
13.80,1443.72
13.85,1441.99
13.90,1440.26
13.95,1438.55
14.00,1436.84
14.05,1435.14
14.10,1433.44
14.15,1431.76
14.20,1430.08
14.25,1428.41
14.30,1426.75
14.35,1425.10
14.40,1423.45
14.45,1421.81
14.50,1420.18
14.55,1418.56
14.60,1416.94
14.65,1415.33
14.70,1413.73
14.75,1412.14
14.80,1410.55
14.85,1408.97
14.90,1407.40
14.95,1405.83
15.00,1404.27
15.05,1402.72
15.10,1401.18
15.15,1399.64
15.20,1398.11
15.25,1396.58
15.30,1395.06
15.35,1393.55
15.40,1392.05
15.45,1390.55
15.50,1389.06
15.55,1387.57
15.60,1386.09
15.65,1384.62
15.70,1383.15
15.75,1381.69
15.80,1380.23
15.85,1378.79
15.90,1377.34
15.95,1375.91
16.00,1374.48
16.05,1373.05
16.10,1371.63
16.15,1370.22
16.20,1368.81
16.25,1367.41
16.30,1366.02
16.35,1364.63
16.40,1363.24
16.45,1361.86
16.50,1360.49
16.55,1359.12
16.60,1357.76
16.65,1356.40
16.70,1355.05
16.75,1353.71
16.80,1352.36
16.85,1351.03
16.90,1349.70
16.95,1348.37
17.00,1347.05
17.05,1345.74
17.10,1344.43
17.15,1343.13
17.20,1341.83
17.25,1340.53
17.30,1339.24
17.35,1337.96
17.40,1336.68
17.45,1335.41
17.50,1334.14
17.55,1332.87
17.60,1331.61
17.65,1330.36
17.70,1329.11
17.75,1327.86
17.80,1326.62
17.85,1325.38
17.90,1324.15
17.95,1322.92
18.00,1321.70
18.05,1320.48
18.10,1319.27
18.15,1318.06
18.20,1316.85
18.25,1315.65
18.30,1314.46
18.35,1313.26
18.40,1312.08
18.45,1310.89
18.50,1309.71
18.55,1308.54
18.60,1307.37
18.65,1306.20
18.70,1305.04
18.75,1303.88
18.80,1302.73
18.85,1301.58
18.90,1300.43
18.95,1299.29
19.00,1298.15
19.05,1297.02
19.10,1295.89
19.15,1294.76
19.20,1293.64
19.25,1292.52
19.30,1291.41
19.35,1290.30
19.40,1289.19
19.45,1288.09
19.50,1286.99
19.55,1285.89
19.60,1284.80
19.65,1283.71
19.70,1282.63
19.75,1281.55
19.80,1280.47
19.85,1279.40
19.90,1278.33
19.95,1277.26
20.00,1276.20
20.05,1275.14
20.10,1274.08
20.15,1273.03
20.20,1271.98
20.25,1270.93
20.30,1269.89
20.35,1268.85
20.40,1267.82
20.45,1266.79
20.50,1265.76
20.55,1264.73
20.60,1263.71
20.65,1262.69
20.70,1261.68
20.75,1260.67
20.80,1259.66
20.85,1258.65
20.90,1257.65
20.95,1256.65
21.00,1255.65
21.05,1254.66
21.10,1253.67
21.15,1252.69
21.20,1251.70
21.25,1250.72
21.30,1249.74
21.35,1248.77
21.40,1247.80
21.45,1246.83
21.50,1245.87
21.55,1244.90
21.60,1243.94
21.65,1242.99
21.70,1242.03
21.75,1241.08
21.80,1240.14
21.85,1239.19
21.90,1238.25
21.95,1237.31
22.00,1236.38
22.05,1235.44
22.10,1234.51
22.15,1233.58
22.20,1232.66
22.25,1231.74
22.30,1230.82
22.35,1229.90
22.40,1228.99
22.45,1228.08
22.50,1227.17
22.55,1226.26
22.60,1225.36
22.65,1224.46
22.70,1223.56
22.75,1222.66
22.80,1221.77
22.85,1220.88
22.90,1219.99
22.95,1219.11
23.00,1218.23
23.05,1217.35
23.10,1216.47
23.15,1215.60
23.20,1214.72
23.25,1213.85
23.30,1212.99
23.35,1212.12
23.40,1211.26
23.45,1210.40
23.50,1209.54
23.55,1208.69
23.60,1207.84
23.65,1206.99
23.70,1206.14
23.75,1205.29
23.80,1204.45
23.85,1203.61
23.90,1202.77
23.95,1201.93
24.00,1201.10
24.05,1200.27
24.10,1199.44
24.15,1198.61
24.20,1197.79
24.25,1196.97
24.30,1196.15
24.35,1195.33
24.40,1194.51
24.45,1193.70
24.50,1192.89
24.55,1192.08
24.60,1191.27
24.65,1190.47
24.70,1189.67
24.75,1188.87
24.80,1188.07
24.85,1187.27
24.90,1186.48
24.95,1185.69
25.00,1184.90
25.05,1184.11
25.10,1183.33
25.15,1182.54
25.20,1181.76
25.25,1180.98
25.30,1180.20
25.35,1179.43
25.40,1178.66
25.45,1177.89
25.50,1177.12
25.55,1176.35
25.60,1175.59
25.65,1174.82
25.70,1174.06
25.75,1173.30
25.80,1172.55
25.85,1171.79
25.90,1171.04
25.95,1170.29
26.00,1169.54
26.05,1168.79
26.10,1168.04
26.15,1167.30
26.20,1166.56
26.25,1165.82
26.30,1165.08
26.35,1164.34
26.40,1163.61
26.45,1162.88
26.50,1162.15
26.55,1161.42
26.60,1160.69
26.65,1159.97
26.70,1159.24
26.75,1158.52
26.80,1157.80
26.85,1157.08
26.90,1156.37
26.95,1155.65
27.00,1154.94
27.05,1154.23
27.10,1153.52
27.15,1152.81
27.20,1152.11
27.25,1151.40
27.30,1150.70
27.35,1150.00
27.40,1149.30
27.45,1148.61
27.50,1147.91
27.55,1147.22
27.60,1146.52
27.65,1145.83
27.70,1145.15
27.75,1144.46
27.80,1143.77
27.85,1143.09
27.90,1142.41
27.95,1141.73
28.00,1141.05
28.05,1140.37
28.10,1139.69
28.15,1139.02
28.20,1138.35
28.25,1137.68
28.30,1137.01
28.35,1136.34
28.40,1135.67
28.45,1135.01
28.50,1134.35
28.55,1133.69
28.60,1133.03
28.65,1132.37
28.70,1131.71
28.75,1131.05
28.80,1130.40
28.85,1129.75
28.90,1129.10
28.95,1128.45
29.00,1127.80
29.05,1127.15
29.10,1126.51
29.15,1125.87
29.20,1125.22
29.25,1124.58
29.30,1123.94
29.35,1123.31
29.40,1122.67
29.45,1122.04
29.50,1121.40
29.55,1120.77
29.60,1120.14
29.65,1119.51
29.70,1118.88
29.75,1118.26
29.80,1117.63
29.85,1117.01
29.90,1116.39
29.95,1115.77
30.00,1115.15
30.05,1114.53
30.10,1113.91
30.15,1113.30
30.20,1112.68
30.25,1112.07
30.30,1111.46
30.35,1110.85
30.40,1110.24
30.45,1109.63
30.50,1109.03
30.55,1108.42
30.60,1107.82
30.65,1107.22
30.70,1106.62
30.75,1106.02
30.80,1105.42
30.85,1104.83
30.90,1104.23
30.95,1103.64
31.00,1103.04
31.05,1102.45
31.10,1101.86
31.15,1101.27
31.20,1100.68
31.25,1100.10
31.30,1099.51
31.35,1098.93
31.40,1098.35
31.45,1097.76
31.50,1097.18
31.55,1096.61
31.60,1096.03
31.65,1095.45
31.70,1094.88
31.75,1094.30
31.80,1093.73
31.85,1093.16
31.90,1092.59
31.95,1092.02
32.00,1091.45
32.05,1090.88
32.10,1090.32
32.15,1089.75
32.20,1089.19
32.25,1088.62
32.30,1088.06
32.35,1087.50
32.40,1086.94
32.45,1086.39
32.50,1085.83
32.55,1085.27
32.60,1084.72
32.65,1084.17
32.70,1083.62
32.75,1083.06
32.80,1082.51
32.85,1081.97
32.90,1081.42
32.95,1080.87
33.00,1080.33
33.05,1079.78
33.10,1079.24
33.15,1078.70
33.20,1078.16
33.25,1077.62
33.30,1077.08
33.35,1076.54
33.40,1076.00
33.45,1075.47
33.50,1074.93
33.55,1074.40
33.60,1073.87
33.65,1073.33
33.70,1072.80
33.75,1072.27
33.80,1071.75
33.85,1071.22
33.90,1070.69
33.95,1070.17
34.00,1069.64
34.05,1069.12
34.10,1068.60
34.15,1068.08
34.20,1067.56
34.25,1067.04
34.30,1066.52
34.35,1066.00
34.40,1065.49
34.45,1064.97
34.50,1064.46
34.55,1063.95
34.60,1063.43
34.65,1062.92
34.70,1062.41
34.75,1061.90
34.80,1061.39
34.85,1060.89
34.90,1060.38
34.95,1059.88
35.00,1059.37
35.05,1058.87
35.10,1058.37
35.15,1057.86
35.20,1057.36
35.25,1056.86
35.30,1056.37
35.35,1055.87
35.40,1055.37
35.45,1054.88
35.50,1054.38
35.55,1053.89
35.60,1053.39
35.65,1052.90
35.70,1052.41
35.75,1051.92
35.80,1051.43
35.85,1050.94
35.90,1050.46
35.95,1049.97
36.00,1049.48
36.05,1049.00
36.10,1048.51
36.15,1048.03
36.20,1047.55
36.25,1047.07
36.30,1046.59
36.35,1046.11
36.40,1045.63
36.45,1045.15
36.50,1044.68
36.55,1044.20
36.60,1043.72
36.65,1043.25
36.70,1042.78
36.75,1042.30
36.80,1041.83
36.85,1041.36
36.90,1040.89
36.95,1040.42
37.00,1039.95
37.05,1039.49
37.10,1039.02
37.15,1038.55
37.20,1038.09
37.25,1037.63
37.30,1037.16
37.35,1036.70
37.40,1036.24
37.45,1035.78
37.50,1035.32
37.55,1034.86
37.60,1034.40
37.65,1033.94
37.70,1033.49
37.75,1033.03
37.80,1032.57
37.85,1032.12
37.90,1031.67
37.95,1031.21
38.00,1030.76
38.05,1030.31
38.10,1029.86
38.15,1029.41
38.20,1028.96
38.25,1028.51
38.30,1028.07
38.35,1027.62
38.40,1027.17
38.45,1026.73
38.50,1026.29
38.55,1025.84
38.60,1025.40
38.65,1024.96
38.70,1024.52
38.75,1024.08
38.80,1023.64
38.85,1023.20
38.90,1022.76
38.95,1022.32
39.00,1021.89
39.05,1021.45
39.10,1021.02
39.15,1020.58
39.20,1020.15
39.25,1019.71
39.30,1019.28
39.35,1018.85
39.40,1018.42
39.45,1017.99
39.50,1017.56
39.55,1017.13
39.60,1016.71
39.65,1016.28
39.70,1015.85
39.75,1015.43
39.80,1015.00
39.85,1014.58
39.90,1014.15
39.95,1013.73
40.00,1013.31
40.05,1012.89
40.10,1012.47
40.15,1012.05
40.20,1011.63
40.25,1011.21
40.30,1010.79
40.35,1010.37
40.40,1009.96
40.45,1009.54
40.50,1009.13
40.55,1008.71
40.60,1008.30
40.65,1007.88
40.70,1007.47
40.75,1007.06
40.80,1006.65
40.85,1006.24
40.90,1005.83
40.95,1005.42
41.00,1005.01
41.05,1004.60
41.10,1004.20
41.15,1003.79
41.20,1003.38
41.25,1002.98
41.30,1002.58
41.35,1002.17
41.40,1001.77
41.45,1001.37
41.50,1000.96
41.55,1000.56
41.60,1000.16
41.65,999.76
41.70,999.36
41.75,998.96
41.80,998.57
41.85,998.17
41.90,997.77
41.95,997.38
42.00,996.98
42.05,996.59
42.10,996.19
42.15,995.80
42.20,995.40
42.25,995.01
42.30,994.62
42.35,994.23
42.40,993.84
42.45,993.45
42.50,993.06
42.55,992.67
42.60,992.28
42.65,991.90
42.70,991.51
42.75,991.12
42.80,990.74
42.85,990.35
42.90,989.97
42.95,989.58
43.00,989.20
43.05,988.82
43.10,988.43
43.15,988.05
43.20,987.67
43.25,987.29
43.30,986.91
43.35,986.53
43.40,986.15
43.45,985.78
43.50,985.40
43.55,985.02
43.60,984.65
43.65,984.27
43.70,983.90
43.75,983.52
43.80,983.15
43.85,982.77
43.90,982.40
43.95,982.03
44.00,981.66
44.05,981.29
44.10,980.91
44.15,980.54
44.20,980.17
44.25,979.81
44.30,979.44
44.35,979.07
44.40,978.70
44.45,978.34
44.50,977.97
44.55,977.60
44.60,977.24
44.65,976.87
44.70,976.51
44.75,976.15
44.80,975.78
44.85,975.42
44.90,975.06
44.95,974.70
45.00,974.34
45.05,973.98
45.10,973.62
45.15,973.26
45.20,972.90
45.25,972.54
45.30,972.18
45.35,971.83
45.40,971.47
45.45,971.11
45.50,970.76
45.55,970.40
45.60,970.05
45.65,969.70
45.70,969.34
45.75,968.99
45.80,968.64
45.85,968.29
45.90,967.93
45.95,967.58
46.00,967.23
46.05,966.88
46.10,966.53
46.15,966.18
46.20,965.84
46.25,965.49
46.30,965.14
46.35,964.79
46.40,964.45
46.45,964.10
46.50,963.76
46.55,963.41
46.60,963.07
46.65,962.72
46.70,962.38
46.75,962.04
46.80,961.70
46.85,961.35
46.90,961.01
46.95,960.67
47.00,960.33
47.05,959.99
47.10,959.65
47.15,959.31
47.20,958.97
47.25,958.64
47.30,958.30
47.35,957.96
47.40,957.62
47.45,957.29
47.50,956.95
47.55,956.62
47.60,956.28
47.65,955.95
47.70,955.61
47.75,955.28
47.80,954.95
47.85,954.62
47.90,954.28
47.95,953.95
48.00,953.62
48.05,953.29
48.10,952.96
48.15,952.63
48.20,952.30
48.25,951.97
48.30,951.64
48.35,951.32
48.40,950.99
48.45,950.66
48.50,950.34
48.55,950.01
48.60,949.68
48.65,949.36
48.70,949.03
48.75,948.71
48.80,948.39
48.85,948.06
48.90,947.74
48.95,947.42
49.00,947.10
49.05,946.77
49.10,946.45
49.15,946.13
49.20,945.81
49.25,945.49
49.30,945.17
49.35,944.85
49.40,944.53
49.45,944.22
49.50,943.90
49.55,943.58
49.60,943.26
49.65,942.95
49.70,942.63
49.75,942.32
49.80,942.00
49.85,941.69
49.90,941.37
49.95,941.06
50.00,940.75
50.05,940.43
50.10,940.12
50.15,939.81
50.20,939.50
50.25,939.18
50.30,938.87
50.35,938.56
50.40,938.25
50.45,937.94
50.50,937.63
50.55,937.32
50.60,937.02
50.65,936.71
50.70,936.40
50.75,936.09
50.80,935.79
50.85,935.48
50.90,935.17
50.95,934.87
51.00,934.56
51.05,934.26
51.10,933.95
51.15,933.65
51.20,933.34
51.25,933.04
51.30,932.74
51.35,932.44
51.40,932.13
51.45,931.83
51.50,931.53
51.55,931.23
51.60,930.93
51.65,930.63
51.70,930.33
51.75,930.03
51.80,929.73
51.85,929.43
51.90,929.13
51.95,928.83
52.00,928.54
52.05,928.24
52.10,927.94
52.15,927.65
52.20,927.35
52.25,927.06
52.30,926.76
52.35,926.47
52.40,926.17
52.45,925.88
52.50,925.58
52.55,925.29
52.60,925.00
52.65,924.70
52.70,924.41
52.75,924.12
52.80,923.83
52.85,923.54
52.90,923.25
52.95,922.96
53.00,922.67
53.05,922.38
53.10,922.09
53.15,921.80
53.20,921.51
53.25,921.22
53.30,920.93
53.35,920.65
53.40,920.36
53.45,920.07
53.50,919.78
53.55,919.50
53.60,919.21
53.65,918.93
53.70,918.64
53.75,918.36
53.80,918.07
53.85,917.79
53.90,917.51
53.95,917.22
54.00,916.94
54.05,916.66
54.10,916.37
54.15,916.09
54.20,915.81
54.25,915.53
54.30,915.25
54.35,914.97
54.40,914.69
54.45,914.41
54.50,914.13
54.55,913.85
54.60,913.57
54.65,913.29
54.70,913.01
54.75,912.74
54.80,912.46
54.85,912.18
54.90,911.91
54.95,911.63
55.00,911.35
55.05,911.08
55.10,910.80
55.15,910.53
55.20,910.25
55.25,909.98
55.30,909.70
55.35,909.43
55.40,909.16
55.45,908.88
55.50,908.61
55.55,908.34
55.60,908.07
55.65,907.79
55.70,907.52
55.75,907.25
55.80,906.98
55.85,906.71
55.90,906.44
55.95,906.17
56.00,905.90
56.05,905.63
56.10,905.36
56.15,905.09
56.20,904.83
56.25,904.56
56.30,904.29
56.35,904.02
56.40,903.76
56.45,903.49
56.50,903.22
56.55,902.96
56.60,902.69
56.65,902.42
56.70,902.16
56.75,901.89
56.80,901.63
56.85,901.37
56.90,901.10
56.95,900.84
57.00,900.58
57.05,900.31
57.10,900.05
57.15,899.79
57.20,899.53
57.25,899.26
57.30,899.00
57.35,898.74
57.40,898.48
57.45,898.22
57.50,897.96
57.55,897.70
57.60,897.44
57.65,897.18
57.70,896.92
57.75,896.66
57.80,896.40
57.85,896.15
57.90,895.89
57.95,895.63
58.00,895.37
58.05,895.12
58.10,894.86
58.15,894.60
58.20,894.35
58.25,894.09
58.30,893.84
58.35,893.58
58.40,893.33
58.45,893.07
58.50,892.82
58.55,892.56
58.60,892.31
58.65,892.06
58.70,891.80
58.75,891.55
58.80,891.30
58.85,891.05
58.90,890.79
58.95,890.54
59.00,890.29
59.05,890.04
59.10,889.79
59.15,889.54
59.20,889.29
59.25,889.04
59.30,888.79
59.35,888.54
59.40,888.29
59.45,888.04
59.50,887.79
59.55,887.54
59.60,887.30
59.65,887.05
59.70,886.80
59.75,886.55
59.80,886.31
59.85,886.06
59.90,885.81
59.95,885.57
60.00,885.32
60.05,885.08
60.10,884.83
60.15,884.58
60.20,884.34
60.25,884.10
60.30,883.85
60.35,883.61
60.40,883.36
60.45,883.12
60.50,882.88
60.55,882.63
60.60,882.39
60.65,882.15
60.70,881.91
60.75,881.67
60.80,881.42
60.85,881.18
60.90,880.94
60.95,880.70
61.00,880.46
61.05,880.22
61.10,879.98
61.15,879.74
61.20,879.50
61.25,879.26
61.30,879.02
61.35,878.78
61.40,878.55
61.45,878.31
61.50,878.07
61.55,877.83
61.60,877.59
61.65,877.36
61.70,877.12
61.75,876.88
61.80,876.65
61.85,876.41
61.90,876.18
61.95,875.94
62.00,875.70
62.05,875.47
62.10,875.23
62.15,875.00
62.20,874.77
62.25,874.53
62.30,874.30
62.35,874.06
62.40,873.83
62.45,873.60
62.50,873.36
62.55,873.13
62.60,872.90
62.65,872.67
62.70,872.44
62.75,872.20
62.80,871.97
62.85,871.74
62.90,871.51
62.95,871.28
63.00,871.05
63.05,870.82
63.10,870.59
63.15,870.36
63.20,870.13
63.25,869.90
63.30,869.67
63.35,869.44
63.40,869.22
63.45,868.99
63.50,868.76
63.55,868.53
63.60,868.30
63.65,868.08
63.70,867.85
63.75,867.62
63.80,867.40
63.85,867.17
63.90,866.94
63.95,866.72
64.00,866.49
64.05,866.27
64.10,866.04
64.15,865.82
64.20,865.59
64.25,865.37
64.30,865.14
64.35,864.92
64.40,864.70
64.45,864.47
64.50,864.25
64.55,864.03
64.60,863.80
64.65,863.58
64.70,863.36
64.75,863.14
64.80,862.91
64.85,862.69
64.90,862.47
64.95,862.25
65.00,862.03
65.05,861.81
65.10,861.59
65.15,861.37
65.20,861.15
65.25,860.93
65.30,860.71
65.35,860.49
65.40,860.27
65.45,860.05
65.50,859.83
65.55,859.61
65.60,859.39
65.65,859.18
65.70,858.96
65.75,858.74
65.80,858.52
65.85,858.31
65.90,858.09
65.95,857.87
66.00,857.66
66.05,857.44
66.10,857.22
66.15,857.01
66.20,856.79
66.25,856.58
66.30,856.36
66.35,856.15
66.40,855.93
66.45,855.72
66.50,855.50
66.55,855.29
66.60,855.07
66.65,854.86
66.70,854.65
66.75,854.43
66.80,854.22
66.85,854.01
66.90,853.80
66.95,853.58
67.00,853.37
67.05,853.16
67.10,852.95
67.15,852.74
67.20,852.52
67.25,852.31
67.30,852.10
67.35,851.89
67.40,851.68
67.45,851.47
67.50,851.26
67.55,851.05
67.60,850.84
67.65,850.63
67.70,850.42
67.75,850.21
67.80,850.00
67.85,849.79
67.90,849.59
67.95,849.38
68.00,849.17
68.05,848.96
68.10,848.75
68.15,848.55
68.20,848.34
68.25,848.13
68.30,847.93
68.35,847.72
68.40,847.51
68.45,847.31
68.50,847.10
68.55,846.89
68.60,846.69
68.65,846.48
68.70,846.28
68.75,846.07
68.80,845.87
68.85,845.66
68.90,845.46
68.95,845.25
69.00,845.05
69.05,844.85
69.10,844.64
69.15,844.44
69.20,844.24
69.25,844.03
69.30,843.83
69.35,843.63
69.40,843.42
69.45,843.22
69.50,843.02
69.55,842.82
69.60,842.62
69.65,842.42
69.70,842.21
69.75,842.01
69.80,841.81
69.85,841.61
69.90,841.41
69.95,841.21
70.00,841.01
70.05,840.81
70.10,840.61
70.15,840.41
70.20,840.21
70.25,840.01
70.30,839.81
70.35,839.61
70.40,839.41
70.45,839.22
70.50,839.02
70.55,838.82
70.60,838.62
70.65,838.42
70.70,838.23
70.75,838.03
70.80,837.83
70.85,837.64
70.90,837.44
70.95,837.24
71.00,837.05
71.05,836.85
71.10,836.65
71.15,836.46
71.20,836.26
71.25,836.07
71.30,835.87
71.35,835.68
71.40,835.48
71.45,835.29
71.50,835.09
71.55,834.90
71.60,834.70
71.65,834.51
71.70,834.31
71.75,834.12
71.80,833.93
71.85,833.73
71.90,833.54
71.95,833.35
72.00,833.15
72.05,832.96
72.10,832.77
72.15,832.58
72.20,832.38
72.25,832.19
72.30,832.00
72.35,831.81
72.40,831.62
72.45,831.43
72.50,831.24
72.55,831.05
72.60,830.85
72.65,830.66
72.70,830.47
72.75,830.28
72.80,830.09
72.85,829.90
72.90,829.71
72.95,829.52
73.00,829.33
73.05,829.15
73.10,828.96
73.15,828.77
73.20,828.58
73.25,828.39
73.30,828.20
73.35,828.01
73.40,827.83
73.45,827.64
73.50,827.45
73.55,827.26
73.60,827.08
73.65,826.89
73.70,826.70
73.75,826.52
73.80,826.33
73.85,826.14
73.90,825.96
73.95,825.77
74.00,825.58
74.05,825.40
74.10,825.21
74.15,825.03
74.20,824.84
74.25,824.66
74.30,824.47
74.35,824.29
74.40,824.10
74.45,823.92
74.50,823.73
74.55,823.55
74.60,823.37
74.65,823.18
74.70,823.00
74.75,822.82
74.80,822.63
74.85,822.45
74.90,822.27
74.95,822.08
75.00,821.90
75.05,821.72
75.10,821.54
75.15,821.35
75.20,821.17
75.25,820.99
75.30,820.81
75.35,820.63
75.40,820.45
75.45,820.26
75.50,820.08
75.55,819.90
75.60,819.72
75.65,819.54
75.70,819.36
75.75,819.18
75.80,819.00
75.85,818.82
75.90,818.64
75.95,818.46
76.00,818.28
76.05,818.10
76.10,817.92
76.15,817.75
76.20,817.57
76.25,817.39
76.30,817.21
76.35,817.03
76.40,816.85
76.45,816.67
76.50,816.50
76.55,816.32
76.60,816.14
76.65,815.96
76.70,815.79
76.75,815.61
76.80,815.43
76.85,815.26
76.90,815.08
76.95,814.90
77.00,814.73
77.05,814.55
77.10,814.37
77.15,814.20
77.20,814.02
77.25,813.85
77.30,813.67
77.35,813.50
77.40,813.32
77.45,813.15
77.50,812.97
77.55,812.80
77.60,812.62
77.65,812.45
77.70,812.27
77.75,812.10
77.80,811.93
77.85,811.75
77.90,811.58
77.95,811.41
78.00,811.23
78.05,811.06
78.10,810.89
78.15,810.71
78.20,810.54
78.25,810.37
78.30,810.20
78.35,810.02
78.40,809.85
78.45,809.68
78.50,809.51
78.55,809.34
78.60,809.16
78.65,808.99
78.70,808.82
78.75,808.65
78.80,808.48
78.85,808.31
78.90,808.14
78.95,807.97
79.00,807.80
79.05,807.63
79.10,807.46
79.15,807.29
79.20,807.12
79.25,806.95
79.30,806.78
79.35,806.61
79.40,806.44
79.45,806.27
79.50,806.10
79.55,805.93
79.60,805.76
79.65,805.59
79.70,805.43
79.75,805.26
79.80,805.09
79.85,804.92
79.90,804.75
79.95,804.59
80.00,804.42
80.05,804.25
80.10,804.08
80.15,803.92
80.20,803.75
80.25,803.58
80.30,803.42
80.35,803.25
80.40,803.08
80.45,802.92
80.50,802.75
80.55,802.58
80.60,802.42
80.65,802.25
80.70,802.09
80.75,801.92
80.80,801.76
80.85,801.59
80.90,801.43
80.95,801.26
81.00,801.10
81.05,800.93
81.10,800.77
81.15,800.60
81.20,800.44
81.25,800.27
81.30,800.11
81.35,799.95
81.40,799.78
81.45,799.62
81.50,799.46
81.55,799.29
81.60,799.13
81.65,798.97
81.70,798.80
81.75,798.64
81.80,798.48
81.85,798.32
81.90,798.15
81.95,797.99
82.00,797.83
82.05,797.67
82.10,797.50
82.15,797.34
