t,T
9.30,1646.28
9.35,1643.35
9.40,1640.44
9.45,1637.55
9.50,1634.69
9.55,1631.84
9.60,1629.02
9.65,1626.21
9.70,1623.42
9.75,1620.65
9.80,1617.90
9.85,1615.17
9.90,1612.46
9.95,1609.76
10.00,1607.08
10.05,1604.43
10.10,1601.78
10.15,1599.16
10.20,1596.55
10.25,1593.96
10.30,1591.39
10.35,1588.83
10.40,1586.29
10.45,1583.76
10.50,1581.26
10.55,1578.76
10.60,1576.29
10.65,1573.82
10.70,1571.38
10.75,1568.95
10.80,1566.53
10.85,1564.13
10.90,1561.74
10.95,1559.37
11.00,1557.01
11.05,1554.67
11.10,1552.34
11.15,1550.02
11.20,1547.72
11.25,1545.43
11.30,1543.16
11.35,1540.90
11.40,1538.65
11.45,1536.41
11.50,1534.19
11.55,1531.98
11.60,1529.78
11.65,1527.60
11.70,1525.43
11.75,1523.27
11.80,1521.12
11.85,1518.98
11.90,1516.86
11.95,1514.75
12.00,1512.65
12.05,1510.56
12.10,1508.48
12.15,1506.42
12.20,1504.36
12.25,1502.32
12.30,1500.29
12.35,1498.27
12.40,1496.26
12.45,1494.26
12.50,1492.27
12.55,1490.29
12.60,1488.32
12.65,1486.36
12.70,1484.42
12.75,1482.48
12.80,1480.55
12.85,1478.64
12.90,1476.73
12.95,1474.83
13.00,1472.94
13.05,1471.07
13.10,1469.20
13.15,1467.34
13.20,1465.49
13.25,1463.65
13.30,1461.82
13.35,1460.00
13.40,1458.18
13.45,1456.38
13.50,1454.58
13.55,1452.80
13.60,1451.02
13.65,1449.25
13.70,1447.49
13.75,1445.74
13.80,1444.00
13.85,1442.26
13.90,1440.53
13.95,1438.82
14.00,1437.11
14.05,1435.40
14.10,1433.71
14.15,1432.02
14.20,1430.35
14.25,1428.67
14.30,1427.01
14.35,1425.36
14.40,1423.71
14.45,1422.07
14.50,1420.44
14.55,1418.81
14.60,1417.20
14.65,1415.59
14.70,1413.98
14.75,1412.39
14.80,1410.80
14.85,1409.22
14.90,1407.65
14.95,1406.08
15.00,1404.52
15.05,1402.97
15.10,1401.42
15.15,1399.88
15.20,1398.35
15.25,1396.82
15.30,1395.30
15.35,1393.79
15.40,1392.28
15.45,1390.78
15.50,1389.29
15.55,1387.80
15.60,1386.32
15.65,1384.85
15.70,1383.38
15.75,1381.92
15.80,1380.46
15.85,1379.01
15.90,1377.57
15.95,1376.13
16.00,1374.70
16.05,1373.27
16.10,1371.85
16.15,1370.44
16.20,1369.03
16.25,1367.63
16.30,1366.23
16.35,1364.84
16.40,1363.46
16.45,1362.08
16.50,1360.70
16.55,1359.34
16.60,1357.97
16.65,1356.62
16.70,1355.26
16.75,1353.92
16.80,1352.57
16.85,1351.24
16.90,1349.91
16.95,1348.58
17.00,1347.26
17.05,1345.95
17.10,1344.64
17.15,1343.33
17.20,1342.03
17.25,1340.74
17.30,1339.45
17.35,1338.16
17.40,1336.88
17.45,1335.61
17.50,1334.34
17.55,1333.07
17.60,1331.81
17.65,1330.55
17.70,1329.30
17.75,1328.05
17.80,1326.81
17.85,1325.58
17.90,1324.34
17.95,1323.11
18.00,1321.89
18.05,1320.67
18.10,1319.46
18.15,1318.25
18.20,1317.04
18.25,1315.84
18.30,1314.64
18.35,1313.45
18.40,1312.26
18.45,1311.08
18.50,1309.90
18.55,1308.72
18.60,1307.55
18.65,1306.38
18.70,1305.22
18.75,1304.06
18.80,1302.91
18.85,1301.76
18.90,1300.61
18.95,1299.47
19.00,1298.33
19.05,1297.19
19.10,1296.06
19.15,1294.94
19.20,1293.81
19.25,1292.70
19.30,1291.58
19.35,1290.47
19.40,1289.36
19.45,1288.26
19.50,1287.16
19.55,1286.06
19.60,1284.97
19.65,1283.88
19.70,1282.80
19.75,1281.72
19.80,1280.64
19.85,1279.56
19.90,1278.49
19.95,1277.43
20.00,1276.36
20.05,1275.30
20.10,1274.25
20.15,1273.19
20.20,1272.14
20.25,1271.10
20.30,1270.06
20.35,1269.02
20.40,1267.98
20.45,1266.95
20.50,1265.92
20.55,1264.89
20.60,1263.87
20.65,1262.85
20.70,1261.84
20.75,1260.82
20.80,1259.82
20.85,1258.81
20.90,1257.81
20.95,1256.81
21.00,1255.81
21.05,1254.82
21.10,1253.83
21.15,1252.84
21.20,1251.86
21.25,1250.88
21.30,1249.90
21.35,1248.92
21.40,1247.95
21.45,1246.98
21.50,1246.02
21.55,1245.05
21.60,1244.09
21.65,1243.14
21.70,1242.18
21.75,1241.23
21.80,1240.29
21.85,1239.34
21.90,1238.40
21.95,1237.46
22.00,1236.52
22.05,1235.59
22.10,1234.66
22.15,1233.73
22.20,1232.80
22.25,1231.88
22.30,1230.96
22.35,1230.04
22.40,1229.13
22.45,1228.22
22.50,1227.31
22.55,1226.40
22.60,1225.50
22.65,1224.60
22.70,1223.70
22.75,1222.81
22.80,1221.91
22.85,1221.02
22.90,1220.13
22.95,1219.25
23.00,1218.37
23.05,1217.49
23.10,1216.61
23.15,1215.73
23.20,1214.86
23.25,1213.99
23.30,1213.12
23.35,1212.26
23.40,1211.40
23.45,1210.54
23.50,1209.68
23.55,1208.82
23.60,1207.97
23.65,1207.12
23.70,1206.27
23.75,1205.43
23.80,1204.58
23.85,1203.74
23.90,1202.90
23.95,1202.07
24.00,1201.23
24.05,1200.40
24.10,1199.57
24.15,1198.74
24.20,1197.92
24.25,1197.10
24.30,1196.28
24.35,1195.46
24.40,1194.64
24.45,1193.83
24.50,1193.02
24.55,1192.21
24.60,1191.40
24.65,1190.60
24.70,1189.79
24.75,1188.99
24.80,1188.19
24.85,1187.40
24.90,1186.60
24.95,1185.81
25.00,1185.02
25.05,1184.23
25.10,1183.45
25.15,1182.67
25.20,1181.88
25.25,1181.10
25.30,1180.33
25.35,1179.55
25.40,1178.78
25.45,1178.01
25.50,1177.24
25.55,1176.47
25.60,1175.71
25.65,1174.94
25.70,1174.18
25.75,1173.42
25.80,1172.66
25.85,1171.91
25.90,1171.15
25.95,1170.40
26.00,1169.65
26.05,1168.91
26.10,1168.16
26.15,1167.42
26.20,1166.67
26.25,1165.93
26.30,1165.20
26.35,1164.46
26.40,1163.73
26.45,1162.99
26.50,1162.26
26.55,1161.53
26.60,1160.81
26.65,1160.08
26.70,1159.36
26.75,1158.63
26.80,1157.91
26.85,1157.20
26.90,1156.48
26.95,1155.77
27.00,1155.05
27.05,1154.34
27.10,1153.63
27.15,1152.92
27.20,1152.22
27.25,1151.51
27.30,1150.81
27.35,1150.11
27.40,1149.41
27.45,1148.72
27.50,1148.02
27.55,1147.33
27.60,1146.63
27.65,1145.94
27.70,1145.25
27.75,1144.57
27.80,1143.88
27.85,1143.20
27.90,1142.51
27.95,1141.83
28.00,1141.15
28.05,1140.48
28.10,1139.80
28.15,1139.13
28.20,1138.45
28.25,1137.78
28.30,1137.11
28.35,1136.45
28.40,1135.78
28.45,1135.11
28.50,1134.45
28.55,1133.79
28.60,1133.13
28.65,1132.47
28.70,1131.81
28.75,1131.16
28.80,1130.50
28.85,1129.85
28.90,1129.20
28.95,1128.55
29.00,1127.90
29.05,1127.26
29.10,1126.61
29.15,1125.97
29.20,1125.32
29.25,1124.68
29.30,1124.04
29.35,1123.41
29.40,1122.77
29.45,1122.14
29.50,1121.50
29.55,1120.87
29.60,1120.24
29.65,1119.61
29.70,1118.98
29.75,1118.36
29.80,1117.73
29.85,1117.11
29.90,1116.48
29.95,1115.86
30.00,1115.24
30.05,1114.63
30.10,1114.01
30.15,1113.39
30.20,1112.78
30.25,1112.17
30.30,1111.56
30.35,1110.95
30.40,1110.34
30.45,1109.73
30.50,1109.12
30.55,1108.52
30.60,1107.92
30.65,1107.31
30.70,1106.71
30.75,1106.11
30.80,1105.52
30.85,1104.92
30.90,1104.32
30.95,1103.73
31.00,1103.14
31.05,1102.54
31.10,1101.95
31.15,1101.36
31.20,1100.78
31.25,1100.19
31.30,1099.60
31.35,1099.02
31.40,1098.44
31.45,1097.86
31.50,1097.28
31.55,1096.70
31.60,1096.12
31.65,1095.54
31.70,1094.97
31.75,1094.39
31.80,1093.82
31.85,1093.25
31.90,1092.68
31.95,1092.11
32.00,1091.54
32.05,1090.97
32.10,1090.40
32.15,1089.84
32.20,1089.28
32.25,1088.71
32.30,1088.15
32.35,1087.59
32.40,1087.03
32.45,1086.47
32.50,1085.92
32.55,1085.36
32.60,1084.81
32.65,1084.25
32.70,1083.70
32.75,1083.15
32.80,1082.60
32.85,1082.05
32.90,1081.50
32.95,1080.96
33.00,1080.41
33.05,1079.87
33.10,1079.32
33.15,1078.78
33.20,1078.24
33.25,1077.70
33.30,1077.16
33.35,1076.62
33.40,1076.09
33.45,1075.55
33.50,1075.02
33.55,1074.48
33.60,1073.95
33.65,1073.42
33.70,1072.89
33.75,1072.36
33.80,1071.83
33.85,1071.30
33.90,1070.78
33.95,1070.25
34.00,1069.73
34.05,1069.20
34.10,1068.68
34.15,1068.16
34.20,1067.64
34.25,1067.12
34.30,1066.60
34.35,1066.08
34.40,1065.57
34.45,1065.05
34.50,1064.54
34.55,1064.03
34.60,1063.51
34.65,1063.00
34.70,1062.49
34.75,1061.98
34.80,1061.47
34.85,1060.97
34.90,1060.46
34.95,1059.96
35.00,1059.45
35.05,1058.95
35.10,1058.45
35.15,1057.94
35.20,1057.44
35.25,1056.94
35.30,1056.44
35.35,1055.95
35.40,1055.45
35.45,1054.95
35.50,1054.46
35.55,1053.96
35.60,1053.47
35.65,1052.98
35.70,1052.49
35.75,1052.00
35.80,1051.51
35.85,1051.02
35.90,1050.53
35.95,1050.05
36.00,1049.56
36.05,1049.07
36.10,1048.59
36.15,1048.11
36.20,1047.63
36.25,1047.14
36.30,1046.66
36.35,1046.18
36.40,1045.71
36.45,1045.23
36.50,1044.75
36.55,1044.27
36.60,1043.80
36.65,1043.32
36.70,1042.85
36.75,1042.38
36.80,1041.91
36.85,1041.44
36.90,1040.97
36.95,1040.50
37.00,1040.03
37.05,1039.56
37.10,1039.09
37.15,1038.63
37.20,1038.16
37.25,1037.70
37.30,1037.23
37.35,1036.77
37.40,1036.31
37.45,1035.85
37.50,1035.39
37.55,1034.93
37.60,1034.47
37.65,1034.01
37.70,1033.56
37.75,1033.10
37.80,1032.65
37.85,1032.19
37.90,1031.74
37.95,1031.28
38.00,1030.83
38.05,1030.38
38.10,1029.93
38.15,1029.48
38.20,1029.03
38.25,1028.58
38.30,1028.14
38.35,1027.69
38.40,1027.24
38.45,1026.80
38.50,1026.36
38.55,1025.91
38.60,1025.47
38.65,1025.03
38.70,1024.59
38.75,1024.15
38.80,1023.71
38.85,1023.27
38.90,1022.83
38.95,1022.39
39.00,1021.95
39.05,1021.52
39.10,1021.08
39.15,1020.65
39.20,1020.22
39.25,1019.78
39.30,1019.35
39.35,1018.92
39.40,1018.49
39.45,1018.06
39.50,1017.63
39.55,1017.20
39.60,1016.77
39.65,1016.35
39.70,1015.92
39.75,1015.49
39.80,1015.07
39.85,1014.64
39.90,1014.22
39.95,1013.80
40.00,1013.37
40.05,1012.95
40.10,1012.53
40.15,1012.11
40.20,1011.69
40.25,1011.27
40.30,1010.86
40.35,1010.44
40.40,1010.02
40.45,1009.61
40.50,1009.19
40.55,1008.78
40.60,1008.36
40.65,1007.95
40.70,1007.54
40.75,1007.13
40.80,1006.71
40.85,1006.30
40.90,1005.89
40.95,1005.48
41.00,1005.08
41.05,1004.67
41.10,1004.26
41.15,1003.85
41.20,1003.45
41.25,1003.04
41.30,1002.64
41.35,1002.23
41.40,1001.83
41.45,1001.43
41.50,1001.03
41.55,1000.63
41.60,1000.23
41.65,999.83
41.70,999.43
41.75,999.03
41.80,998.63
41.85,998.23
41.90,997.83
41.95,997.44
42.00,997.04
42.05,996.65
42.10,996.25
42.15,995.86
42.20,995.47
42.25,995.07
42.30,994.68
42.35,994.29
42.40,993.90
42.45,993.51
42.50,993.12
42.55,992.73
42.60,992.34
42.65,991.96
42.70,991.57
42.75,991.18
42.80,990.80
42.85,990.41
42.90,990.03
42.95,989.64
43.00,989.26
43.05,988.88
43.10,988.49
43.15,988.11
43.20,987.73
43.25,987.35
43.30,986.97
43.35,986.59
43.40,986.21
43.45,985.84
43.50,985.46
43.55,985.08
43.60,984.71
43.65,984.33
43.70,983.95
43.75,983.58
43.80,983.21
43.85,982.83
43.90,982.46
43.95,982.09
44.00,981.71
44.05,981.34
44.10,980.97
44.15,980.60
44.20,980.23
44.25,979.86
44.30,979.50
44.35,979.13
44.40,978.76
44.45,978.39
44.50,978.03
44.55,977.66
44.60,977.30
44.65,976.93
44.70,976.57
44.75,976.20
44.80,975.84
44.85,975.48
44.90,975.12
44.95,974.76
45.00,974.39
45.05,974.03
45.10,973.67
45.15,973.32
45.20,972.96
45.25,972.60
45.30,972.24
45.35,971.88
45.40,971.53
45.45,971.17
45.50,970.82
45.55,970.46
45.60,970.11
45.65,969.75
45.70,969.40
45.75,969.05
45.80,968.69
45.85,968.34
45.90,967.99
45.95,967.64
46.00,967.29
46.05,966.94
46.10,966.59
46.15,966.24
46.20,965.89
46.25,965.54
46.30,965.20
46.35,964.85
46.40,964.50
46.45,964.16
46.50,963.81
46.55,963.47
46.60,963.12
46.65,962.78
46.70,962.43
46.75,962.09
46.80,961.75
46.85,961.41
46.90,961.07
46.95,960.72
47.00,960.38
47.05,960.04
47.10,959.70
47.15,959.37
47.20,959.03
47.25,958.69
47.30,958.35
47.35,958.01
47.40,957.68
47.45,957.34
47.50,957.01
47.55,956.67
47.60,956.34
47.65,956.00
47.70,955.67
47.75,955.33
47.80,955.00
47.85,954.67
47.90,954.34
47.95,954.00
48.00,953.67
48.05,953.34
48.10,953.01
48.15,952.68
48.20,952.35
48.25,952.02
48.30,951.70
48.35,951.37
48.40,951.04
48.45,950.71
48.50,950.39
48.55,950.06
48.60,949.74
48.65,949.41
48.70,949.09
48.75,948.76
48.80,948.44
48.85,948.11
48.90,947.79
48.95,947.47
49.00,947.15
49.05,946.82
49.10,946.50
49.15,946.18
49.20,945.86
49.25,945.54
49.30,945.22
49.35,944.90
49.40,944.58
49.45,944.27
49.50,943.95
49.55,943.63
49.60,943.31
49.65,943.00
49.70,942.68
49.75,942.37
49.80,942.05
49.85,941.74
49.90,941.42
49.95,941.11
50.00,940.79
50.05,940.48
50.10,940.17
50.15,939.86
50.20,939.54
50.25,939.23
50.30,938.92
50.35,938.61
50.40,938.30
50.45,937.99
50.50,937.68
50.55,937.37
50.60,937.06
50.65,936.76
50.70,936.45
50.75,936.14
50.80,935.83
50.85,935.53
50.90,935.22
50.95,934.91
51.00,934.61
51.05,934.30
51.10,934.00
51.15,933.70
51.20,933.39
51.25,933.09
51.30,932.79
51.35,932.48
51.40,932.18
51.45,931.88
51.50,931.58
51.55,931.28
51.60,930.98
51.65,930.68
51.70,930.38
51.75,930.08
51.80,929.78
51.85,929.48
51.90,929.18
51.95,928.88
52.00,928.58
52.05,928.29
52.10,927.99
52.15,927.69
52.20,927.40
52.25,927.10
52.30,926.81
52.35,926.51
52.40,926.22
52.45,925.92
52.50,925.63
52.55,925.34
52.60,925.04
52.65,924.75
52.70,924.46
52.75,924.17
52.80,923.87
52.85,923.58
52.90,923.29
52.95,923.00
53.00,922.71
53.05,922.42
53.10,922.13
53.15,921.84
53.20,921.55
53.25,921.27
53.30,920.98
53.35,920.69
53.40,920.40
53.45,920.12
53.50,919.83
53.55,919.54
53.60,919.26
53.65,918.97
53.70,918.69
53.75,918.40
53.80,918.12
53.85,917.83
53.90,917.55
53.95,917.27
54.00,916.98
54.05,916.70
54.10,916.42
54.15,916.14
54.20,915.86
54.25,915.57
54.30,915.29
54.35,915.01
54.40,914.73
54.45,914.45
54.50,914.17
54.55,913.89
54.60,913.61
54.65,913.34
54.70,913.06
54.75,912.78
54.80,912.50
54.85,912.23
54.90,911.95
54.95,911.67
55.00,911.40
55.05,911.12
55.10,910.85
55.15,910.57
55.20,910.30
55.25,910.02
55.30,909.75
55.35,909.47
55.40,909.20
55.45,908.93
55.50,908.65
55.55,908.38
55.60,908.11
55.65,907.84
55.70,907.56
55.75,907.29
55.80,907.02
55.85,906.75
55.90,906.48
55.95,906.21
56.00,905.94
56.05,905.67
56.10,905.40
56.15,905.14
56.20,904.87
56.25,904.60
56.30,904.33
56.35,904.06
56.40,903.80
56.45,903.53
56.50,903.26
56.55,903.00
56.60,902.73
56.65,902.47
56.70,902.20
56.75,901.94
56.80,901.67
56.85,901.41
56.90,901.14
56.95,900.88
57.00,900.62
57.05,900.35
57.10,900.09
57.15,899.83
57.20,899.57
57.25,899.30
57.30,899.04
57.35,898.78
57.40,898.52
57.45,898.26
57.50,898.00
57.55,897.74
57.60,897.48
57.65,897.22
57.70,896.96
57.75,896.70
57.80,896.45
57.85,896.19
57.90,895.93
57.95,895.67
58.00,895.41
58.05,895.16
58.10,894.90
58.15,894.64
58.20,894.39
58.25,894.13
58.30,893.88
58.35,893.62
58.40,893.37
58.45,893.11
58.50,892.86
58.55,892.60
58.60,892.35
58.65,892.10
58.70,891.84
58.75,891.59
58.80,891.34
58.85,891.09
58.90,890.83
58.95,890.58
59.00,890.33
59.05,890.08
59.10,889.83
59.15,889.58
59.20,889.33
59.25,889.08
59.30,888.83
59.35,888.58
59.40,888.33
59.45,888.08
59.50,887.83
59.55,887.58
59.60,887.33
59.65,887.09
59.70,886.84
59.75,886.59
59.80,886.34
59.85,886.10
59.90,885.85
59.95,885.61
60.00,885.36
60.05,885.11
60.10,884.87
60.15,884.62
60.20,884.38
60.25,884.13
60.30,883.89
60.35,883.65
60.40,883.40
60.45,883.16
60.50,882.92
60.55,882.67
60.60,882.43
60.65,882.19
60.70,881.94
60.75,881.70
60.80,881.46
60.85,881.22
60.90,880.98
60.95,880.74
61.00,880.50
61.05,880.26
61.10,880.02
61.15,879.78
61.20,879.54
61.25,879.30
61.30,879.06
61.35,878.82
61.40,878.58
61.45,878.34
61.50,878.11
61.55,877.87
61.60,877.63
61.65,877.39
61.70,877.16
61.75,876.92
61.80,876.68
61.85,876.45
61.90,876.21
61.95,875.98
62.00,875.74
62.05,875.51
62.10,875.27
62.15,875.04
62.20,874.80
62.25,874.57
62.30,874.33
62.35,874.10
62.40,873.87
62.45,873.63
62.50,873.40
62.55,873.17
62.60,872.94
62.65,872.70
62.70,872.47
62.75,872.24
62.80,872.01
62.85,871.78
62.90,871.55
62.95,871.32
63.00,871.09
63.05,870.86
63.10,870.63
63.15,870.40
63.20,870.17
63.25,869.94
63.30,869.71
63.35,869.48
63.40,869.25
63.45,869.02
63.50,868.79
63.55,868.57
63.60,868.34
63.65,868.11
63.70,867.89
63.75,867.66
63.80,867.43
63.85,867.21
63.90,866.98
63.95,866.75
64.00,866.53
64.05,866.30
64.10,866.08
64.15,865.85
64.20,865.63
64.25,865.40
64.30,865.18
64.35,864.95
64.40,864.73
64.45,864.51
64.50,864.28
64.55,864.06
64.60,863.84
64.65,863.62
64.70,863.39
64.75,863.17
64.80,862.95
64.85,862.73
64.90,862.51
64.95,862.28
65.00,862.06
65.05,861.84
65.10,861.62
65.15,861.40
65.20,861.18
65.25,860.96
65.30,860.74
65.35,860.52
65.40,860.30
65.45,860.08
65.50,859.87
65.55,859.65
65.60,859.43
65.65,859.21
65.70,858.99
65.75,858.78
65.80,858.56
65.85,858.34
65.90,858.12
65.95,857.91
66.00,857.69
66.05,857.47
66.10,857.26
66.15,857.04
66.20,856.83
66.25,856.61
66.30,856.40
66.35,856.18
66.40,855.97
66.45,855.75
66.50,855.54
66.55,855.32
66.60,855.11
66.65,854.89
66.70,854.68
66.75,854.47
66.80,854.25
66.85,854.04
66.90,853.83
66.95,853.62
67.00,853.40
67.05,853.19
67.10,852.98
67.15,852.77
67.20,852.56
67.25,852.35
67.30,852.13
67.35,851.92
67.40,851.71
67.45,851.50
67.50,851.29
67.55,851.08
67.60,850.87
67.65,850.66
67.70,850.45
67.75,850.25
67.80,850.04
67.85,849.83
67.90,849.62
67.95,849.41
68.00,849.20
68.05,848.99
68.10,848.79
68.15,848.58
68.20,848.37
68.25,848.16
68.30,847.96
68.35,847.75
68.40,847.54
68.45,847.34
68.50,847.13
68.55,846.93
68.60,846.72
68.65,846.52
68.70,846.31
68.75,846.10
68.80,845.90
68.85,845.70
68.90,845.49
68.95,845.29
69.00,845.08
69.05,844.88
69.10,844.67
69.15,844.47
69.20,844.27
69.25,844.06
69.30,843.86
69.35,843.66
69.40,843.46
69.45,843.25
69.50,843.05
69.55,842.85
69.60,842.65
69.65,842.45
69.70,842.25
69.75,842.04
69.80,841.84
69.85,841.64
69.90,841.44
69.95,841.24
70.00,841.04
70.05,840.84
70.10,840.64
70.15,840.44
70.20,840.24
70.25,840.04
70.30,839.84
70.35,839.64
70.40,839.45
70.45,839.25
70.50,839.05
70.55,838.85
70.60,838.65
70.65,838.46
70.70,838.26
70.75,838.06
70.80,837.86
70.85,837.67
70.90,837.47
70.95,837.27
71.00,837.08
71.05,836.88
71.10,836.68
71.15,836.49
71.20,836.29
71.25,836.10
71.30,835.90
71.35,835.71
71.40,835.51
71.45,835.32
71.50,835.12
71.55,834.93
71.60,834.73
71.65,834.54
71.70,834.34
71.75,834.15
71.80,833.96
71.85,833.76
71.90,833.57
71.95,833.38
72.00,833.18
72.05,832.99
72.10,832.80
72.15,832.61
72.20,832.42
72.25,832.22
72.30,832.03
72.35,831.84
72.40,831.65
72.45,831.46
72.50,831.27
72.55,831.08
72.60,830.88
72.65,830.69
72.70,830.50
72.75,830.31
72.80,830.12
72.85,829.93
72.90,829.74
72.95,829.55
73.00,829.36
73.05,829.18
73.10,828.99
73.15,828.80
73.20,828.61
73.25,828.42
73.30,828.23
73.35,828.04
73.40,827.86
73.45,827.67
73.50,827.48
73.55,827.29
73.60,827.11
73.65,826.92
73.70,826.73
73.75,826.55
73.80,826.36
73.85,826.17
73.90,825.99
73.95,825.80
74.00,825.61
74.05,825.43
74.10,825.24
74.15,825.06
74.20,824.87
74.25,824.69
74.30,824.50
74.35,824.32
74.40,824.13
74.45,823.95
74.50,823.76
74.55,823.58
74.60,823.40
74.65,823.21
74.70,823.03
74.75,822.84
74.80,822.66
74.85,822.48
74.90,822.30
74.95,822.11
75.00,821.93
75.05,821.75
75.10,821.57
75.15,821.38
75.20,821.20
75.25,821.02
75.30,820.84
75.35,820.66
75.40,820.47
75.45,820.29
75.50,820.11
75.55,819.93
75.60,819.75
75.65,819.57
75.70,819.39
75.75,819.21
75.80,819.03
75.85,818.85
75.90,818.67
75.95,818.49
76.00,818.31
76.05,818.13
76.10,817.95
76.15,817.77
76.20,817.59
76.25,817.42
76.30,817.24
76.35,817.06
76.40,816.88
76.45,816.70
76.50,816.53
76.55,816.35
76.60,816.17
76.65,815.99
76.70,815.82
76.75,815.64
76.80,815.46
76.85,815.28
76.90,815.11
76.95,814.93
77.00,814.75
77.05,814.58
77.10,814.40
77.15,814.23
77.20,814.05
77.25,813.88
77.30,813.70
77.35,813.52
77.40,813.35
77.45,813.17
77.50,813.00
77.55,812.83
77.60,812.65
77.65,812.48
77.70,812.30
77.75,812.13
77.80,811.95
77.85,811.78
77.90,811.61
77.95,811.43
78.00,811.26
78.05,811.09
78.10,810.91
78.15,810.74
78.20,810.57
78.25,810.40
78.30,810.22
78.35,810.05
78.40,809.88
78.45,809.71
78.50,809.53
78.55,809.36
78.60,809.19
78.65,809.02
78.70,808.85
78.75,808.68
78.80,808.51
78.85,808.34
78.90,808.16
78.95,807.99
79.00,807.82
79.05,807.65
79.10,807.48
79.15,807.31
79.20,807.14
79.25,806.97
79.30,806.80
79.35,806.63
79.40,806.47
79.45,806.30
79.50,806.13
79.55,805.96
79.60,805.79
79.65,805.62
79.70,805.45
79.75,805.28
79.80,805.12
79.85,804.95
79.90,804.78
79.95,804.61
80.00,804.45
80.05,804.28
80.10,804.11
80.15,803.94
80.20,803.78
80.25,803.61
80.30,803.44
80.35,803.28
80.40,803.11
80.45,802.94
80.50,802.78
80.55,802.61
80.60,802.45
80.65,802.28
80.70,802.11
80.75,801.95
80.80,801.78
80.85,801.62
80.90,801.45
80.95,801.29
81.00,801.12
81.05,800.96
81.10,800.79
81.15,800.63
81.20,800.46
81.25,800.30
81.30,800.14
81.35,799.97
81.40,799.81
81.45,799.65
81.50,799.48
81.55,799.32
81.60,799.16
81.65,798.99
81.70,798.83
81.75,798.67
81.80,798.50
81.85,798.34
81.90,798.18
81.95,798.02
82.00,797.85
82.05,797.69
82.10,797.53
82.15,797.37
